measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Australia,Both,20+ years,Anxiety disorders,Percent,2014,0.0642314046814834,0.0763755638564404,0.0530810536639813
Prevalence,Republic of Korea,Both,20+ years,Anxiety disorders,Percent,2014,0.0409213699638326,0.0458149660153493,0.036636830922459
Prevalence,Republic of Korea,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1349225030185096,0.1415857275200855,0.1286453463440375
Prevalence,Ukraine,Both,20+ years,Anxiety disorders,Percent,2014,0.0384668922882107,0.0446748258811979,0.0328662524577276
Prevalence,Australia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0014213215215131,0.0015273949499001,0.0012968113073745
Prevalence,Estonia,Both,20+ years,Anxiety disorders,Percent,2014,0.042449266587359,0.0516099214310919,0.0340246610028211
Prevalence,Singapore,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0006991862089902,0.0007774837315981,0.0006250088542673
Prevalence,Republic of Moldova,Both,20+ years,Anxiety disorders,Percent,2014,0.0468423543510069,0.0578738818881948,0.0373893107295659
Prevalence,Russian Federation,Both,20+ years,Anxiety disorders,Percent,2014,0.0413188785992164,0.0478068987011094,0.0354707974163079
Prevalence,Japan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0023813038189711,0.0025496315343186,0.0021516114693787
Prevalence,Ukraine,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0554449213014177,0.0629477176341378,0.049193641645581
Prevalence,New Zealand,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0011910376507407,0.0012896220205234,0.0010797438868282
Prevalence,Republic of Korea,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0012755060727953,0.0014573312285627,0.00112515082748
Prevalence,Japan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.109992643159562,0.1227307277232556,0.0987367254268905
Prevalence,New Zealand,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0623227437767077,0.0651960749628517,0.0594316296975449
Prevalence,Brunei Darussalam,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002973053622958,0.0003620712697875,0.0002455385447693
Prevalence,Andorra,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000938148615076,0.0011926772899862,0.0007275861530656
Prevalence,Australia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0559062985788657,0.0615002848741829,0.0505837513568277
Prevalence,Brunei Darussalam,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1258091044681302,0.1350395909811694,0.1175961639776305
Prevalence,Singapore,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1146444752940823,0.1242759012707384,0.1047851638666678
Prevalence,Ukraine,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0006589130766912,0.0007139100273516,0.0006076499113419
Prevalence,Russian Federation,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0006349385927472,0.0006457083387137,0.0006222002074066
Prevalence,Andorra,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0640847624906056,0.070993938405431,0.0574110035021903
Prevalence,Russian Federation,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0603968850896082,0.0673627355096956,0.0540618084746226
Prevalence,Austria,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0013435754490307,0.0014342312923345,0.0012440854821985
Prevalence,New Zealand,Both,20+ years,Depressive disorders,Percent,2014,0.0462595234243336,0.0517315865205778,0.041560614192545
Prevalence,Cyprus,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000716852758624,0.000826932137962,0.0006203437924741
Prevalence,Belgium,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0014469793377154,0.001550461042279,0.0013339200025784
Prevalence,Belgium,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0728259517475967,0.0798409715159453,0.0662851917820806
Prevalence,Austria,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0468733651638736,0.050295585154829,0.0439061897052202
Prevalence,Cyprus,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0912511417631888,0.0983425294728245,0.0832345863627943
Prevalence,Austria,Both,20+ years,Depressive disorders,Percent,2014,0.0428408073489045,0.0489563850680881,0.0380549979407267
Prevalence,Belgium,Both,20+ years,Depressive disorders,Percent,2014,0.0517112614750677,0.0580881891038038,0.0460119152716122
Prevalence,Andorra,Both,20+ years,Anxiety disorders,Percent,2014,0.0615368202718675,0.0758892890282336,0.0487355653798364
Prevalence,Andorra,Both,20+ years,Depressive disorders,Percent,2014,0.0526936856326465,0.0613128506932025,0.0457093549520869
Prevalence,Austria,Both,20+ years,Anxiety disorders,Percent,2014,0.0653046429323181,0.0799668501772905,0.0531999711932179
Prevalence,Denmark,Both,20+ years,Anxiety disorders,Percent,2014,0.0577948870559697,0.0708163776970331,0.0466350020784852
Prevalence,Belgium,Both,20+ years,Anxiety disorders,Percent,2014,0.0574594820057283,0.0704125075716905,0.0460475891277483
Prevalence,France,Both,20+ years,Anxiety disorders,Percent,2014,0.0717773955940042,0.0882197866273822,0.0574871146624122
Prevalence,Finland,Both,20+ years,Anxiety disorders,Percent,2014,0.0443285578738859,0.0542605805286389,0.0363610873670229
Prevalence,France,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0021250754404396,0.0023106020934215,0.0019564083626649
Prevalence,Germany,Both,20+ years,Anxiety disorders,Percent,2014,0.0715753771584275,0.0871078436013997,0.057931741856705
Prevalence,France,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0564200827081217,0.0610528988841527,0.0519911895754646
Prevalence,Germany,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0016521612558035,0.0017441003237898,0.001546331912846
Prevalence,Cyprus,Both,20+ years,Anxiety disorders,Percent,2014,0.0693181798602411,0.0861691983838257,0.0556099878504256
Prevalence,Cyprus,Both,20+ years,Depressive disorders,Percent,2014,0.0432950771390589,0.0501993514013656,0.0375670609032372
Prevalence,Denmark,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0018541019768997,0.0019700993850995,0.0017310327845178
Prevalence,Denmark,Both,20+ years,Depressive disorders,Percent,2014,0.0512843424568707,0.0583570903015596,0.0450149296663721
Prevalence,Greece,Both,20+ years,Anxiety disorders,Percent,2014,0.0639124822756973,0.0713775477606939,0.0570026154177317
Prevalence,Finland,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0012109945367088,0.0013272031296995,0.0011026124972987
Prevalence,Ireland,Both,20+ years,Anxiety disorders,Percent,2014,0.0753906892504733,0.0931866193212874,0.0607728427827296
Prevalence,Finland,Both,20+ years,Depressive disorders,Percent,2014,0.0586136370481853,0.0644776036720889,0.0529238425221151
Prevalence,Iceland,Both,20+ years,Anxiety disorders,Percent,2014,0.0599451560107984,0.0739590990155659,0.0483314158003889
Prevalence,Finland,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0960409099930999,0.1047617807234372,0.0883283414054964
Prevalence,Denmark,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0585414144508074,0.0647625562880394,0.0538642141505878
Prevalence,Greece,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0859847097793466,0.093420647042944,0.0793828841635773
Prevalence,Ireland,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0011074879273285,0.0012092319197335,0.0010189010178794
Prevalence,Israel,Both,20+ years,Anxiety disorders,Percent,2014,0.0439672841117856,0.0544806939841587,0.0356991238573619
Prevalence,Iceland,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0626078041444048,0.0687026457589806,0.0565702204121967
Prevalence,France,Both,20+ years,Depressive disorders,Percent,2014,0.0575419026601423,0.0648298234523132,0.0508683010395682
Prevalence,Italy,Both,20+ years,Anxiety disorders,Percent,2014,0.0620271059430343,0.071483220960044,0.0536536925594794
Prevalence,Luxembourg,Both,20+ years,Anxiety disorders,Percent,2014,0.0608580087018997,0.0755812701676681,0.0489700023061187
Prevalence,Iceland,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.001495908313569,0.0016405199931002,0.0013667040558103
Prevalence,Germany,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0661929879012737,0.0730089819649831,0.0612017326191054
Prevalence,Greece,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0014480375557588,0.0015545014637543,0.0013288559617166
Prevalence,Italy,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0805959724103803,0.0907369556083489,0.0712677738291862
Prevalence,Malta,Both,20+ years,Anxiety disorders,Percent,2014,0.0665934882744534,0.0822998749601834,0.0536743491527534
Prevalence,Luxembourg,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0011793497355561,0.0012953171419386,0.0010773820328257
Prevalence,Germany,Both,20+ years,Depressive disorders,Percent,2014,0.0510738986425693,0.0566247397661629,0.0460257873288138
Prevalence,Israel,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0005970491685908,0.0006415767761979,0.000548532427929
Prevalence,Italy,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0012288753796982,0.0013115033142431,0.0011309816629592
Prevalence,Luxembourg,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0651211384626087,0.071752084979087,0.05884326301037
Prevalence,Malta,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0883678638725504,0.0969398441309964,0.0799783388889062
Prevalence,Netherlands,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0017055385772109,0.0017951055586586,0.0016038173402252
Prevalence,Ireland,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0538977212956701,0.059559935771513,0.0488366944792555
Prevalence,Israel,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0827531037634799,0.0887800199001636,0.0769448618299016
Prevalence,Malta,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0007509941244389,0.0008191343441993,0.0006835931477446
Prevalence,Greece,Both,20+ years,Depressive disorders,Percent,2014,0.0704447002468475,0.0786266621610073,0.063686960955238
Prevalence,Iceland,Both,20+ years,Depressive disorders,Percent,2014,0.0426222042738468,0.0487809705346369,0.0376912091463178
Prevalence,Norway,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.063019758004702,0.0705485194049664,0.0555440353941699
Prevalence,Netherlands,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0640876997401447,0.0699901169730539,0.0583860707126645
Prevalence,Norway,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0014734607595695,0.0015743241214642,0.0013468890102226
Prevalence,Netherlands,Both,20+ years,Anxiety disorders,Percent,2014,0.0730094014909931,0.0891700908651339,0.0595101826815625
Prevalence,Portugal,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0006560633029518,0.0007030425820915,0.0006148698571653
Prevalence,Spain,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.00129268187072,0.0014028039147634,0.0011808032900631
Prevalence,Ireland,Both,20+ years,Depressive disorders,Percent,2014,0.0586606411184022,0.0645630710530516,0.0535308505616944
Prevalence,Portugal,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1300450258603937,0.1416690842810886,0.1199048443651113
Prevalence,Sweden,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0006743888855606,0.0007138543583627,0.000624153469231
Prevalence,Spain,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1184458485266846,0.1254234136503656,0.1114620198514903
Prevalence,Israel,Both,20+ years,Depressive disorders,Percent,2014,0.0624636730333429,0.072203416497113,0.0555306173480344
Prevalence,Sweden,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.083356867053052,0.0927252907371494,0.0741451076393413
Prevalence,Spain,Both,20+ years,Anxiety disorders,Percent,2014,0.0606679452741397,0.0679589515640182,0.0526901782738703
Prevalence,Portugal,Both,20+ years,Anxiety disorders,Percent,2014,0.0893627189123373,0.1072489053986945,0.0744198167658767
Prevalence,Norway,Both,20+ years,Anxiety disorders,Percent,2014,0.0777394026631621,0.0888083087107671,0.0670036638273715
Prevalence,Italy,Both,20+ years,Depressive disorders,Percent,2014,0.0535173773847193,0.0601657472909041,0.0474953511340071
Prevalence,Sweden,Both,20+ years,Anxiety disorders,Percent,2014,0.0579836863163203,0.0668486068077711,0.0499237419475008
Prevalence,Switzerland,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0012451942814581,0.0013583064663696,0.0011350265535681
Prevalence,Switzerland,Both,20+ years,Anxiety disorders,Percent,2014,0.0792388632612188,0.0937038004721374,0.0654078361466569
Prevalence,United Kingdom,Both,20+ years,Anxiety disorders,Percent,2014,0.0528263431141786,0.0607475889410873,0.0456061678792916
Prevalence,Switzerland,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1024166263994835,0.1115178867749142,0.0933701718226084
Prevalence,Luxembourg,Both,20+ years,Depressive disorders,Percent,2014,0.0471467305453306,0.0531172744153708,0.0421663869576774
Prevalence,United Kingdom,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0015996668594491,0.0016611209505476,0.0015001611127174
Prevalence,United Kingdom,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0958722514590173,0.1032612335737672,0.0887622046068735
Prevalence,Argentina,Both,20+ years,Anxiety disorders,Percent,2014,0.059885442370988,0.0658391955440737,0.0541873817460314
Prevalence,Argentina,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0004467619093375,0.0004767520518889,0.0004188981017873
Prevalence,Argentina,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0742186571973757,0.0811829626800716,0.068465566524277
Prevalence,Chile,Both,20+ years,Anxiety disorders,Percent,2014,0.0672991347850499,0.0849798349463663,0.0541464613988672
Prevalence,Chile,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003099570535402,0.000328273324142,0.0002909096217407
Prevalence,Uruguay,Both,20+ years,Anxiety disorders,Percent,2014,0.0620227634450449,0.0780730087320912,0.0497133914439608
Prevalence,Chile,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0981739635460445,0.1054428325039141,0.0909816845982123
Prevalence,Uruguay,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0007484719901642,0.0007914863860801,0.000699969525473
Prevalence,Uruguay,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0839890265325612,0.090750685908053,0.0767342279986188
Prevalence,Canada,Both,20+ years,Anxiety disorders,Percent,2014,0.0539922696857152,0.066781881804197,0.0432526802198612
Prevalence,Canada,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.001955823670839,0.0021157079482606,0.0017905307082609
Prevalence,United States of America,Both,20+ years,Anxiety disorders,Percent,2014,0.0666914111839903,0.0771546458128109,0.0574487407617253
Prevalence,Canada,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0842140800170547,0.0954597498127791,0.0762753856670642
Prevalence,United States of America,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0017587576138892,0.0018230824686453,0.0016435815432135
Prevalence,Malta,Both,20+ years,Depressive disorders,Percent,2014,0.0435226025642853,0.0505727834708831,0.0381049121091945
Prevalence,United States of America,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1400787551535311,0.1485424355577038,0.1325216352451136
Prevalence,Antigua and Barbuda,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000151225217498,0.0001649267706351,0.0001384428197377
Prevalence,Antigua and Barbuda,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1379588886445748,0.148465582964265,0.1271672335729609
Prevalence,Bahamas,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002349327386856,0.0002646376975061,0.0002094709971739
Prevalence,Antigua and Barbuda,Both,20+ years,Anxiety disorders,Percent,2014,0.0551512854962645,0.0693781490140925,0.043839616197562
Prevalence,Bahamas,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1221677365104763,0.1349647874153796,0.1118162670381962
Prevalence,Barbados,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002189163274465,0.0002452202848446,0.0001901120017911
Prevalence,Netherlands,Both,20+ years,Depressive disorders,Percent,2014,0.0493544230410642,0.0548265302532604,0.044244687283343
Prevalence,Bahamas,Both,20+ years,Anxiety disorders,Percent,2014,0.0552503325138227,0.0689611099586678,0.0434889155464231
Prevalence,Barbados,Both,20+ years,Anxiety disorders,Percent,2014,0.0539539479235248,0.0673737537645174,0.0432941765584592
Prevalence,Barbados,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1552631056260197,0.1664735417891697,0.1446436261637612
Prevalence,Norway,Both,20+ years,Depressive disorders,Percent,2014,0.0528978973515653,0.059739552734813,0.0471447006968586
Prevalence,Belize,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001574043671969,0.0001683562408427,0.0001467113392493
Prevalence,Belize,Both,20+ years,Anxiety disorders,Percent,2014,0.0540480236558449,0.0684793906886679,0.0424026642217692
Prevalence,Belize,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0899802435130963,0.0972159643777436,0.0838226026593828
Prevalence,Cuba,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0008285410684419,0.000885161149006,0.0007722856261048
Prevalence,Cuba,Both,20+ years,Anxiety disorders,Percent,2014,0.0531256505294983,0.0660907788285238,0.0420574596974315
Prevalence,Portugal,Both,20+ years,Depressive disorders,Percent,2014,0.0649024265210743,0.0705746977687658,0.0590543427653552
Prevalence,Spain,Both,20+ years,Depressive disorders,Percent,2014,0.0681025732161355,0.0751373848924587,0.0621520013033911
Prevalence,Cuba,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0941279185322208,0.1035352063789153,0.0850861939818832
Prevalence,Sweden,Both,20+ years,Depressive disorders,Percent,2014,0.0630040116554343,0.0690827321849735,0.0572729718125674
Prevalence,Switzerland,Both,20+ years,Depressive disorders,Percent,2014,0.0554447629317363,0.0623420667470657,0.0495333132607359
Prevalence,Dominica,Both,20+ years,Anxiety disorders,Percent,2014,0.0537974393988416,0.0660532369611547,0.0427413981908574
Prevalence,Dominica,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003058415796164,0.0003540190697632,0.0002656538548866
Prevalence,United Kingdom,Both,20+ years,Depressive disorders,Percent,2014,0.0619126291222568,0.0696330155966322,0.0552358214761817
Prevalence,Dominica,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1572442502657829,0.1720598559767414,0.1449983533925228
Prevalence,Dominican Republic,Both,20+ years,Anxiety disorders,Percent,2014,0.0556501933336411,0.0699678390940514,0.0441672385030629
Prevalence,Dominican Republic,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001971647921848,0.000239471040534,0.0001566818761012
Prevalence,Dominican Republic,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1058435563362672,0.1156017017873792,0.096601557837113
Prevalence,Argentina,Both,20+ years,Depressive disorders,Percent,2014,0.0355229241814462,0.0392823102276461,0.0319532070748058
Prevalence,Grenada,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002130153875432,0.0002308009728665,0.000194797073822
Prevalence,Grenada,Both,20+ years,Anxiety disorders,Percent,2014,0.0542193301758498,0.0682361018010545,0.0427476310485634
Prevalence,Grenada,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1509590726494513,0.1652548501714226,0.1390700042049821
Prevalence,Chile,Both,20+ years,Depressive disorders,Percent,2014,0.0517702568907473,0.0589986107930187,0.045648540486947
Prevalence,Guyana,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001073876487239,0.0001240701045122,9.26575969324e-05
Prevalence,Uruguay,Both,20+ years,Depressive disorders,Percent,2014,0.0431677611081629,0.0490869342427042,0.0377183240978906
Prevalence,Guyana,Both,20+ years,Anxiety disorders,Percent,2014,0.0551316087002152,0.0704097436236791,0.0438064871991222
Prevalence,Canada,Both,20+ years,Depressive disorders,Percent,2014,0.0418780299961416,0.0469860359469583,0.0377068054943685
Prevalence,Haiti,Both,20+ years,Anxiety disorders,Percent,2014,0.0569465372450722,0.0732523262820879,0.0444126582201883
Prevalence,Guyana,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1977317533127682,0.2153622223820234,0.1848869020031995
Prevalence,Haiti,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001112381795406,0.0001695066008311,7.1441417258e-05
Prevalence,Haiti,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1100598420972809,0.1208029913993506,0.1005723426644326
Prevalence,Jamaica,Both,20+ years,Anxiety disorders,Percent,2014,0.0524201750206695,0.0659593503217521,0.0415646457398957
Prevalence,United States of America,Both,20+ years,Depressive disorders,Percent,2014,0.0572286823778865,0.062855094288829,0.051969432713665
Prevalence,Jamaica,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002970783980784,0.0003173150683793,0.0002762169894494
Prevalence,Saint Lucia,Both,20+ years,Anxiety disorders,Percent,2014,0.0541333892848822,0.0676734690627889,0.0434734643291378
Prevalence,Saint Lucia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001803741436183,0.0001958721377059,0.0001661619130981
Prevalence,Saint Vincent and the Grenadines,Both,20+ years,Anxiety disorders,Percent,2014,0.0538118330586036,0.067919825792669,0.0428336769960279
Prevalence,Saint Vincent and the Grenadines,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001623880065495,0.0001753916259871,0.0001497183944246
Prevalence,Jamaica,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1000605248568952,0.1080413790334648,0.0940247841578107
Prevalence,Saint Vincent and the Grenadines,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1711351421954776,0.186622587018342,0.157682313346374
Prevalence,Suriname,Both,20+ years,Anxiety disorders,Percent,2014,0.0533778366520619,0.0664947220579861,0.0422933473253454
Prevalence,Saint Lucia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.174783684903039,0.1877233682091867,0.1610708221291358
Prevalence,Suriname,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002321129009742,0.000261149178706,0.0002043823131765
Prevalence,Trinidad and Tobago,Both,20+ years,Anxiety disorders,Percent,2014,0.050830569440633,0.0637676024206042,0.0405128439378313
Prevalence,Trinidad and Tobago,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001985492361951,0.000226824557614,0.0001711042711254
Prevalence,Suriname,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.158857019469167,0.1700374928225358,0.1476467112949668
Prevalence,Trinidad and Tobago,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1958398269763555,0.212015381750958,0.1825005251595922
Prevalence,Antigua and Barbuda,Both,20+ years,Depressive disorders,Percent,2014,0.0408584109303124,0.0477829595259725,0.0352805350416748
Prevalence,Bolivia (Plurinational State of),Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001517108988445,0.0002039971980182,0.0001113969629541
Prevalence,Bolivia (Plurinational State of),Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0678326391362246,0.0735490440438853,0.062289772451491
Prevalence,Ecuador,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000113776044437,0.000125831536919,0.0001029059365686
Prevalence,Bolivia (Plurinational State of),Both,20+ years,Anxiety disorders,Percent,2014,0.0700306370263966,0.0903549598479973,0.0553806816034239
Prevalence,Bahamas,Both,20+ years,Depressive disorders,Percent,2014,0.0415391376620441,0.0489397394273065,0.0353818773054667
Prevalence,Ecuador,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0905704426013841,0.0961254874991323,0.0851194715110374
Prevalence,Peru,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001330126702895,0.0001610351237228,0.0001089246682084
Prevalence,Ecuador,Both,20+ years,Anxiety disorders,Percent,2014,0.066262083914594,0.0834158838183275,0.0524279193911308
Prevalence,Peru,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0425747015086851,0.0454787945382671,0.0399273595707807
Prevalence,Peru,Both,20+ years,Anxiety disorders,Percent,2014,0.0683869317397607,0.0868015724856128,0.0539528723518312
Prevalence,Barbados,Both,20+ years,Depressive disorders,Percent,2014,0.0448612839766893,0.0511152477619683,0.0388512860447848
Prevalence,Colombia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001865756512083,0.0001992880297601,0.0001752016052708
Prevalence,Colombia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0778446952650712,0.0845902353828941,0.0728753676179597
Prevalence,Colombia,Both,20+ years,Anxiety disorders,Percent,2014,0.0493241354832012,0.0587445562936153,0.0407865107339687
Prevalence,Belize,Both,20+ years,Depressive disorders,Percent,2014,0.0446502671406219,0.0523927646795466,0.0385289279000594
Prevalence,Costa Rica,Both,20+ years,Anxiety disorders,Percent,2014,0.0509794851641762,0.0641041670227428,0.0401330350067854
Prevalence,Costa Rica,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001375977061741,0.0001465096362894,0.0001283997835318
Prevalence,Costa Rica,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1018625363793345,0.1099865645188248,0.0941093165447529
Prevalence,El Salvador,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001360188980621,0.0001493825328269,0.0001232652018815
Prevalence,Cuba,Both,20+ years,Depressive disorders,Percent,2014,0.0567170762190677,0.0636725163688711,0.0498982566424298
Prevalence,El Salvador,Both,20+ years,Anxiety disorders,Percent,2014,0.0531142374815731,0.0671422186053407,0.042007779066378
Prevalence,El Salvador,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0873704840274606,0.0951457209975369,0.0801542445008051
Prevalence,Guatemala,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.28361073953e-05,7.63545906056e-05,6.89039469476e-05
Prevalence,Guatemala,Both,20+ years,Anxiety disorders,Percent,2014,0.0523135953217758,0.0666514038750877,0.0412470068466427
Prevalence,Dominica,Both,20+ years,Depressive disorders,Percent,2014,0.0424573637232273,0.0491469780010721,0.0367543823691367
Prevalence,Guatemala,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.105233705347569,0.1129278252859399,0.0976128491945692
Prevalence,Honduras,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002143308799237,0.0002892869693561,0.0001559463920956
Prevalence,Honduras,Both,20+ years,Anxiety disorders,Percent,2014,0.0510853598893837,0.0660721342239292,0.0399701406912942
Prevalence,Honduras,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0945974753072987,0.1030717575581814,0.0867841686241067
Prevalence,Dominican Republic,Both,20+ years,Depressive disorders,Percent,2014,0.0533562763488296,0.0621025470494636,0.0461941285900709
Prevalence,Mexico,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001105313683175,0.0001136220141101,0.0001070220482464
Prevalence,Mexico,Both,20+ years,Anxiety disorders,Percent,2014,0.0451321555647876,0.0527287132148588,0.0382186003086912
Prevalence,Grenada,Both,20+ years,Depressive disorders,Percent,2014,0.0448623152119712,0.0522983995475286,0.038761239794085
Prevalence,Mexico,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1264145753420618,0.1383429588607917,0.1152911636481764
