IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2020,false,,,,,,,,,,,,,7.52,,,,,,7.515,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,false,,,,,,,,,,,,,7.67,,,,,,7.673,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2020,false,,,,,,,,,,,,,7.69,,,,,,7.689,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2020,true,,,,,,,,,,,,,7.77,,,,,,7.773,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,false,,,,,,,,,,,,,7.9,,,,,,7.898,,Datos parciales - no informaron todos los niveles subnacionales.  InformaciÃ³n obtenida a partir de la Red Federal de Registros de Profesionales de la Salud (REFEPS) que incluye a todos los profesionales con habilitaciÃ³n para ejercer la profesiÃ³n en la Argentina activos (sin fallecidos y menores de 65 aÃ±os).,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,false,,,,,,,,,,,,,7.91,,,,,,7.908,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2020,true,,,,,,,,,,,,,8.32,,,,,,8.316,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2020,false,,,,,,,,,,,,,8.4,,,,,,8.395,,"Includes Dentists licensed to practice. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2020,false,,,,,,,,,,,,,8.53,,,,,,8.533,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2020,false,,,,,,,,,,,,,8.61,,,,,,8.607,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2020,false,,,,,,,,,,,,,8.69,,,,,,8.685,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2020,false,,,,,,,,,,,,,8.79,,,,,,8.788,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2020,false,,,,,,,,,,,,,9.11,,,,,,9.114,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2020,false,,,,,,,,,,,,,9.14,,,,,,9.135,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2020,false,,,,,,,,,,,,,9.41,,,,,,9.412,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2020,true,,,,,,,,,,,,,9.49,,,,,,9.485,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,,,,,,,,,,,,,0.005,,,,,,0.005,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,false,,,,,,,,,,,,,0.008,,,,,,0.008,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,,,,,,,,,,,,,0.009,,,,,,0.009,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,false,,,,,,,,,,,,,0.019,,,,,,0.019,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,false,,,,,,,,,,,,,0.025,,,,,,0.025,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,false,,,,,,,,,,,,,0.047,,,,,,0.047,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,false,,,,,,,,,,,,,0.048,,,,,,0.048,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,false,,,,,,,,,,,,,0.065,,,,,,0.065,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,false,,,,,,,,,,,,,0.072,,,,,,0.072,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,false,,,,,,,,,,,,,0.078,,,,,,0.078,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,false,,,,,,,,,,,,,0.095,,,,,,0.095,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,false,,,,,,,,,,,,,0.098,,,,,,0.098,,Data reported by Zambia to SADC and WHO in June 2022,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,false,,,,,,,,,,,,,0.12,,,,,,0.116,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,false,,,,,,,,,,,,,0.12,,,,,,0.12,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,false,,,,,,,,,,,,,0.14,,,,,,0.137,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,false,,,,,,,,,,,,,0.14,,,,,,0.143,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,false,,,,,,,,,,,,,0.15,,,,,,0.152,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,false,,,,,,,,,,,,,0.16,,,,,,0.162,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,false,,,,,,,,,,,,,0.17,,,,,,0.166,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,,,,,,,,,,,,,0.21,,,,,,0.214,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,false,,,,,,,,,,,,,0.26,,,,,,0.255,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,false,,,,,,,,,,,,,0.27,,,,,,0.269,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,,,,,,,,,,,,,0.28,,,,,,0.28,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,,,,,,,,,,,,,0.3,,,,,,0.296,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,false,,,,,,,,,,,,,0.35,,,,,,0.352,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,false,,,,,,,,,,,,,0.48,,,,,,0.478,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,false,,,,,,,,,,,,,0.51,,,,,,0.508,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,false,,,,,,,,,,,,,0.55,,,,,,0.55,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,false,,,,,,,,,,,,,0.58,,,,,,0.58,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,false,,,,,,,,,,,,,0.58,,,,,,0.584,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,false,,,,,,,,,,,,,0.68,,,,,,0.676,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,,,,,,,,,,,,,0.71,,,,,,0.714,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,,,,,,,,,,,,,0.72,,,,,,0.716,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,,,,,,,,,,,,,0.74,,,,,,0.741,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,,,,,,,,,,,,,0.9,,,,,,0.899,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,false,,,,,,,,,,,,,0.99,,,,,,0.991,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,,,,,,,,,,,,,1.06,,,,,,1.062,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,false,,,,,,,,,,,,,1.09,,,,,,1.09,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,false,,,,,,,,,,,,,1.1,,,,,,1.096,,"Health Professions Council of South Africa, HPCSA Annual report 2018/2019. Table: Registration Growth Statistics.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,false,,,,,,,,,,,,,1.11,,,,,,1.11,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,,,,,,,,,,,,,1.17,,,,,,1.165,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,,,,,,,,,,,,,1.2,,,,,,1.195,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,,,,,,,,,,,,,1.31,,,,,,1.314,,Source: Health and care workforce in Europe: time to act.,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,,,,,,,,,,,,,1.35,,,,,,1.349,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,false,,,,,,,,,,,,,1.39,,,,,,1.388,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,,,,,,,,,,,,,1.57,,,,,,1.566,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,false,,,,,,,,,,,,,1.62,,,,,,1.619,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,false,,,,,,,,,,,,,1.63,,,,,,1.629,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,,,,,,,,,,,,,1.64,,,,,,1.643,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,,,,,,,,,,,,,1.81,,,,,,1.808,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,,,,,,,,,,,,,10.34,,,,,,10.34,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,,,,,,,,,,,,,10.36,,,,,,10.359,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,,,,,,,,,,,,,10.55,,,,,,10.548,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,,,,,,,,,,,,,10.91,,,,,,10.912,,"Includes Dentists licensed to practice. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,false,,,,,,,,,,,,,12.73,,,,,,12.733,,"Includes Dentists licensed to practice. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2019,false,,,,,,,,,,,,,12.95,,,,,,12.945,,"Includes Dentists licensed to practice. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,COL,Colombia,Year,2019,false,,,,,,,,,,,,,16.12,,,,,,16.123,,"Includes Professionally active dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,false,,,,,,,,,,,,,2.03,,,,,,2.034,,Value obtained from Professionally Active,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,,,,,,,,,,,,,2.08,,,,,,2.08,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2019,false,,,,,,,,,,,,,2.24,,,,,,2.235,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,false,,,,,,,,,,,,,2.28,,,,,,2.28,,Reported by NHWA FP,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,,,,,,,,,,,,,2.4,,,,,,2.399,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,false,,,,,,,,,,,,,2.51,,,,,,2.511,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,false,,,,,,,,,,,,,2.52,,,,,,2.522,,"Data Source:  Professional Regulation Commission and Department of Health as of May 18, 2022",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,,,,,,,,,,,,,2.55,,,,,,2.553,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,,,,,,,,,,,,,2.57,,,,,,2.565,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,,,,,,,,,,,,,2.71,,,,,,2.708,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,,,,,,,,,,,,,2.83,,,,,,2.829,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,,,,,,,,,,,,,2.92,,,,,,2.921,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,,,,,,,,,,,,,3.03,,,,,,3.034,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,,,,,,,,,,,,,3.06,,,,,,3.06,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,false,,,,,,,,,,,,,3.25,,,,,,3.246,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,,,,,,,,,,,,,3.31,,,,,,3.306,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,false,,,,,,,,,,,,,3.44,,,,,,3.443,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2019,true,,,,,,,,,,,,,3.51,,,,,,3.509,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,false,,,,,,,,,,,,,3.94,,,,,,3.944,,"Includes Professionally active dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,false,,,,,,,,,,,,,4.02,,,,,,4.023,,"Includes Dentists Stock Total. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,,,,,,,,,,,,,4.06,,,,,,4.059,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,,,,,,,,,,,,,4.18,,,,,,4.176,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,,,,,,,,,,,,,5.02,,,,,,5.024,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,false,,,,,,,,,,,,,5.11,,,,,,5.113,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,false,,,,,,,,,,,,,5.23,,,,,,5.229,,"Includes Professionally active dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,false,,,,,,,,,,,,,5.25,,,,,,5.251,,Reported by country to UHC consultations 2021,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,,,,,,,,,,,,,5.33,,,,,,5.326,,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,,,,,,,,,,,,,5.42,,,,,,5.416,,,EN,2024-05-19T22:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,false,,,,,,,,,,,,,5.58,,,,,,5.575,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T22:00:00.000Z
