outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2010-12,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Hawaii Kauai",0.0146494286,0.0089522419,0.0238849109
Cocaine Use in the Past Year,18 to 25,2010-12,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2010-12,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Hawaii Maui",0.0119065523,0.0076774245,0.018422057
Cocaine Use in the Past Year,12 to 17,2010-12,"Hawaii Maui",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Hawaii Maui",0.0123033411,0.0078460051,0.0192437866
Cocaine Use in the Past Year,18 to 25,2010-12,"Hawaii Maui",0.0386769411,0.0227744335,0.0649455862
Cocaine Use in the Past Year,26 or Older,2010-12,"Hawaii Maui",0.0089354186,0.0051123148,0.0155727736
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho",0.0107911493,0.0076689067,0.0151651246
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho",0.0073372717,0.0047688964,0.0112732234
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho",0.0112173933,0.0078425731,0.0160210176
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho",0.0318861695,0.0233338696,0.0434336486
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho",0.007502373,0.0045496645,0.012347604
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 1",0.0082014777,0.0052181352,0.0128684099
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 1",0.0083487652,0.005206455,0.0133621151
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 1",0.0267003572,0.0152835712,0.0462449389
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 1",0.0057983151,0.0032128587,0.0104425471
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 2",0.0120448759,0.0077599382,0.0186514248
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 2",0.0124318879,0.007953646,0.0193823076
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 2",0.0369625382,0.0216009757,0.062550088
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 3",0.0108445108,0.0069081242,0.0169855645
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 3",0.0080281398,0.0041514338,0.0154687719
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 3",0.0112443107,0.0070292416,0.0179412678
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 3",0.0321090887,0.0190375228,0.0536648672
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 3",0.0077044414,0.0042205531,0.0140236323
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 4",0.0125310139,0.0081931747,0.0191212248
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 4",0.0070386294,0.0036334583,0.0135914957
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 4",0.0131850835,0.0085196493,0.0203529051
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 4",0.0374916945,0.0235897329,0.0590905859
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 4",0.0092613653,0.0052239675,0.0163677667
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 5",0.0102907163,0.0065564376,0.0161173811
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 5",0.0082627467,0.0043973901,0.0154729918
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 5",0.0105551573,0.0065920848,0.0168603385
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 5",0.0336495008,0.0198772352,0.0564148574
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 5",0.0067547706,0.0037134925,0.0122561556
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 6",0.0099833059,0.0063780359,0.0155945185
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 6",0.0075158325,0.0038832404,0.0144970918
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 6",0.010317955,0.0064905151,0.016365248
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 6",0.0286447132,0.0166378852,0.0488855889
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Idaho Region 7",0.0101196935,0.0065220044,0.0156706477
Cocaine Use in the Past Year,12 to 17,2010-12,"Idaho Region 7",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Idaho Region 7",0.0106055459,0.0067534035,0.0166181883
Cocaine Use in the Past Year,18 to 25,2010-12,"Idaho Region 7",0.0248212107,0.0143457744,0.0426152018
Cocaine Use in the Past Year,26 or Older,2010-12,"Idaho Region 7",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois",0.0179838026,0.0150063324,0.0215391268
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois",0.0077459815,0.0057393783,0.0104467629
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois",0.0191226155,0.0158479172,0.0230581199
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois",0.0430100976,0.0365921106,0.050494753
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois",0.015048062,0.0116303391,0.0194503615
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois Region 1 (Cook)",0.0220563155,0.0174389711,0.0278615351
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois Region 1 (Cook)",0.0075723612,0.0048842713,0.0117224311
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois Region 1 (Cook)",0.0235756648,0.0185288561,0.0299551465
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois Region 1 (Cook)",0.0458254538,0.035925172,0.0582891039
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois Region 1 (Cook)",0.0197656609,0.0144876429,0.0269140105
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois Region 2",0.0142033122,0.0110635983,0.0182176248
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois Region 2",0.0072133637,0.0045625745,0.0113866062
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois Region 2",0.015112,0.0116592803,0.019566948
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois Region 2",0.0389715188,0.0294907389,0.0513389796
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois Region 2",0.0112765694,0.0079460028,0.015980655
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois Region 3",0.0183861516,0.0138547968,0.024362919
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois Region 3",0.009882722,0.0058961275,0.0165200102
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois Region 3",0.0192245735,0.0143880642,0.0256445613
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois Region 3",0.0486216823,0.0341739199,0.0687428033
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois Region 3",0.013163756,0.0089074521,0.0194140369
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois Region 4",0.0148480085,0.0106364891,0.0206922034
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois Region 4",0.0089295193,0.0050870751,0.0156287032
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois Region 4",0.0154492595,0.0109741011,0.0217092971
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois Region 4",0.0358893532,0.0233838683,0.0547080223
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois Region 4",0.0121658866,0.0080232039,0.0184078992
Cocaine Use in the Past Year,12 or Older,2010-12,"Illinois Region 5",0.0149634364,0.0108563815,0.0205918771
Cocaine Use in the Past Year,12 to 17,2010-12,"Illinois Region 5",0.0072995654,0.0041100078,0.0129322255
Cocaine Use in the Past Year,18 or Older,2010-12,"Illinois Region 5",0.015737258,0.0113356036,0.0218103849
Cocaine Use in the Past Year,18 to 25,2010-12,"Illinois Region 5",0.0403856311,0.0269873864,0.0600252651
Cocaine Use in the Past Year,26 or Older,2010-12,"Illinois Region 5",0.0116425097,0.0076602842,0.0176580717
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana",0.0105978986,0.00730929,0.0153432542
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana",0.0071370566,0.0046682992,0.0108970842
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana",0.0109877591,0.0074566479,0.0161638038
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana",0.0296065166,0.021333384,0.0409537304
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana",0.007681836,0.0045309779,0.0129952084
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana Central",0.0107339571,0.0067799576,0.0169545245
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana Central",0.0067118286,0.0035504698,0.0126523376
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana Central",0.0112112995,0.0069701855,0.0179862423
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana Central",0.0290310382,0.017127387,0.0487970696
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana Central",0.0083501868,0.0046215781,0.0150415145
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana East",0.0103502929,0.0064110024,0.0166695017
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana East",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana East",0.0106665803,0.0065173133,0.0174111946
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana East",0.0262114764,0.0150440378,0.0452875322
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana East",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana North Central",0.0096589928,0.0060793417,0.015313946
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana North Central",0.0075062215,0.0039474522,0.0142275208
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana North Central",0.0099109178,0.0061378651,0.015966072
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana North Central",0.0278908507,0.0166232118,0.0464353392
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana North Central",0.0069198016,0.0037602796,0.0127002245
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana Northeast",0.0097655818,0.0061400778,0.0154984378
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana Northeast",0.0100910556,0.0062453412,0.0162660966
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana Northeast",0.0277994096,0.0161647565,0.047404661
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana Northwest",0.0102651357,0.0062942258,0.0166991196
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana Northwest",0.0060692431,0.0030686874,0.0119685123
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana Northwest",0.0107647737,0.0065054484,0.0177629552
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana Northwest",0.0281808999,0.016350002,0.0481535734
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana Northwest",0.0079784092,0.004271257,0.014855108
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana Southeast",0.0102055318,0.0064291793,0.0161639412
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana Southeast",0.0104093936,0.0064359481,0.0167945111
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana Southeast",0.0346155283,0.0204854096,0.0579158289
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana Southwest",0.0103724869,0.0062754942,0.0170982026
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana Southwest",0.0107234626,0.0064003623,0.0179139385
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Indiana West",0.0132579937,0.0084665875,0.0207043295
Cocaine Use in the Past Year,12 to 17,2010-12,"Indiana West",0.0075992998,0.0039752918,0.0144790473
Cocaine Use in the Past Year,18 or Older,2010-12,"Indiana West",0.0137609766,0.008705913,0.0216870334
Cocaine Use in the Past Year,18 to 25,2010-12,"Indiana West",0.0331630232,0.0196864182,0.0553443831
Cocaine Use in the Past Year,26 or Older,2010-12,"Indiana West",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa",0.0109542637,0.0079083917,0.0151553154
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa",0.0076305562,0.0050859534,0.0114336433
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa",0.011301237,0.0080289541,0.0158858148
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa",0.0338185719,0.0251149065,0.0453980641
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa",0.00734538,0.0045251203,0.0119023372
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa Central",0.0100838378,0.006438979,0.0157591862
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa Central",0.0067460004,0.0034572645,0.0131219654
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa Central",0.0104469946,0.0065795512,0.01654984
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa Central",0.0286300427,0.0168709114,0.0481836631
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa Central",0.0075108858,0.0042712984,0.0131750432
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa North Central",0.0132524173,0.0084917067,0.020626604
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa North Central",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa North Central",0.0137683202,0.0087379144,0.021631527
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa North Central",0.0403628207,0.0237490829,0.0677916911
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa North Central",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa Northeast",0.0104758343,0.0069706909,0.0157156111
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa Northeast",0.007374286,0.0039716272,0.0136521868
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa Northeast",0.010797713,0.0070789293,0.0164377487
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa Northeast",0.0281269272,0.0178779503,0.0439882271
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa Northeast",0.0077027712,0.004426659,0.0133709276
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa Northwest",0.0092455036,0.0059956376,0.0142317007
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa Northwest",0.0084125007,0.0045318628,0.015564177
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa Northwest",0.0093372056,0.0059325593,0.0146669211
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa Northwest",0.0311762194,0.0184891945,0.0521067337
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa Northwest",0.0060145681,0.0033411388,0.0108039666
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa Southeast",0.0126454854,0.0085237957,0.0187225865
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa Southeast",0.0079744439,0.0043085713,0.0147132703
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa Southeast",0.0131144894,0.0087281699,0.0196614206
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa Southeast",0.0411449558,0.0258023633,0.0650018366
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa Southeast",0.0077641863,0.0044534021,0.0135029167
Cocaine Use in the Past Year,12 or Older,2010-12,"Iowa Southwest",0.0101494842,0.006477612,0.0158695323
Cocaine Use in the Past Year,12 to 17,2010-12,"Iowa Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Iowa Southwest",0.0104191533,0.0065510932,0.0165330815
Cocaine Use in the Past Year,18 to 25,2010-12,"Iowa Southwest",0.033758741,0.0203073036,0.0556145252
Cocaine Use in the Past Year,26 or Older,2010-12,"Iowa Southwest",0.007213997,0.0040242681,0.0128992353
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas",0.01361753,0.0099811921,0.0185538273
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas",0.0084149916,0.0057507921,0.0122981819
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas",0.0142090579,0.010259185,0.0196494738
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas",0.0375084826,0.0282252548,0.0496888269
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas",0.0099819074,0.0063523153,0.0156527098
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas Kansas City Metro",0.0139008064,0.0095585362,0.020175509
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas Kansas City Metro",0.0083797458,0.0047785179,0.0146549978
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas Kansas City Metro",0.0145372562,0.0098619433,0.0213811614
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas Kansas City Metro",0.0374834239,0.0243162638,0.0573613715
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas Kansas City Metro",0.010549549,0.0063654174,0.017435743
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas Northeast",0.0122197526,0.0080631586,0.0184791712
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas Northeast",0.0071993435,0.0038272999,0.0135020592
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas Northeast",0.0127525566,0.0083167374,0.0195077262
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas Northeast",0.0344244397,0.0210477831,0.0558177344
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas Northeast",0.0081156989,0.0046691353,0.0140704093
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas South Central",0.0123587345,0.0080552726,0.0189174388
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas South Central",0.0087599953,0.0046154204,0.0165643988
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas South Central",0.0127734728,0.0082203605,0.0197981309
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas South Central",0.0389065115,0.0234069334,0.0639970078
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas South Central",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas Southeast",0.0121987332,0.0078541844,0.0189006915
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas Southeast",0.0124500173,0.0079016858,0.0195648078
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas Southeast",0.0345074912,0.0199881077,0.0589394638
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas West",0.0121728762,0.0080963955,0.018264045
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas West",0.0103893755,0.0056977349,0.0188708966
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas West",0.0123810415,0.0080990302,0.0188838798
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas West",0.0425443311,0.02576235,0.0694787177
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas West",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0170372416,0.0109976114,0.026305474
Cocaine Use in the Past Year,12 to 17,2010-12,"Kansas Wichita (Sedgwick)",0.0077526612,0.0041435995,0.0144595616
Cocaine Use in the Past Year,18 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0181491541,0.0115602692,0.0283855904
Cocaine Use in the Past Year,18 to 25,2010-12,"Kansas Wichita (Sedgwick)",0.0388309232,0.0239169869,0.0624497486
Cocaine Use in the Past Year,26 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0145227953,0.0082277494,0.0255102915
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky",0.0128835622,0.0092745432,0.0178716312
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky",0.0077554948,0.0052303725,0.0114856216
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky",0.0134136475,0.0095302392,0.0188493633
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky",0.0350568189,0.0261829228,0.0467937314
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky",0.0098701431,0.0062356253,0.0155898552
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0127666063,0.0083441888,0.0194868446
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0084008974,0.0044683707,0.0157396465
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0132211104,0.0085355353,0.0204258376
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0324291931,0.0196217687,0.05314307
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0100107339,0.0057900763,0.017254631
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0136926045,0.009130473,0.0204871193
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0072493572,0.0039134675,0.0133905755
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0143561647,0.0094698027,0.0217086025
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0353869346,0.0228661385,0.0543821654
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0105796154,0.0062139318,0.0179570486
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Communicare and River Valley",0.0113991843,0.0074210931,0.0174722017
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Communicare and River Valley",0.0085601555,0.0045115125,0.016182998
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Communicare and River Valley",0.0117161968,0.0075182038,0.0182152319
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Communicare and River Valley",0.034051328,0.0201738108,0.0569205874
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Four Rivers and Pennyroyal",0.0135937948,0.0087508543,0.0210599959
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Four Rivers and Pennyroyal",0.0140939574,0.008981242,0.0220524026
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Four Rivers and Pennyroyal",0.0384688842,0.0228292474,0.064119725
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Four Rivers and Pennyroyal",0.0099826428,0.0056627331,0.017539935
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0122345517,0.0077434157,0.0192799076
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0126462237,0.0078911635,0.0202082266
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0304823378,0.0177500967,0.0518652446
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2010-12,"Kentucky Centerstone",0.0126725217,0.0083184111,0.0192614403
Cocaine Use in the Past Year,12 to 17,2010-12,"Kentucky Centerstone",0.0070804713,0.0038707831,0.0129171492
Cocaine Use in the Past Year,18 or Older,2010-12,"Kentucky Centerstone",0.0132578572,0.0086029446,0.020379691
Cocaine Use in the Past Year,18 to 25,2010-12,"Kentucky Centerstone",0.0379584173,0.0231695117,0.0615917635
Cocaine Use in the Past Year,26 or Older,2010-12,"Kentucky Centerstone",0.0095423113,0.0055545124,0.016346045
Cocaine Use in the Past Year,12 or Older,2010-12,"Louisiana",0.014991732,0.0110087855,0.0203859933
Cocaine Use in the Past Year,12 to 17,2010-12,"Louisiana",0.0068658429,0.004599087,0.0102383253
Cocaine Use in the Past Year,18 or Older,2010-12,"Louisiana",0.0158851952,0.0115460395,0.0218190673
Cocaine Use in the Past Year,18 to 25,2010-12,"Louisiana",0.0320154527,0.0243034417,0.0420691373
Cocaine Use in the Past Year,26 or Older,2010-12,"Louisiana",0.0128978357,0.0085498294,0.0194137185
Cocaine Use in the Past Year,12 or Older,2010-12,"Louisiana Region 10 (Jefferson)",0.0174857342,0.0116518706,0.0261631781
Cocaine Use in the Past Year,12 to 17,2010-12,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Louisiana Region 10 (Jefferson)",0.0185870664,0.0123094244,0.0279755417
Cocaine Use in the Past Year,18 to 25,2010-12,"Louisiana Region 10 (Jefferson)",0.0453167068,0.0276375095,0.0734506881
Cocaine Use in the Past Year,26 or Older,2010-12,"Louisiana Region 10 (Jefferson)",0.014513875,0.0088250419,0.0237818776
Cocaine Use in the Past Year,12 or Older,2010-12,"Louisiana Region 1",0.0221085794,0.014293983,0.0340478858
Cocaine Use in the Past Year,12 to 17,2010-12,"Louisiana Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2010-12,"Louisiana Region 1",0.0237284194,0.015282147,0.0366690191
Cocaine Use in the Past Year,18 to 25,2010-12,"Louisiana Region 1",0.0378206016,0.0225291545,0.0628238986
Cocaine Use in the Past Year,26 or Older,2010-12,"Louisiana Region 1",0.0206996919,0.0122072864,0.0348914355
Cocaine Use in the Past Year,12 or Older,2010-12,"Louisiana Region 3",0.0139282267,0.0091007233,0.0212615465
Cocaine Use in the Past Year,12 to 17,2010-12,"Louisiana Region 3",0.0068110114,0.0035540158,0.0130138231
Cocaine Use in the Past Year,18 or Older,2010-12,"Louisiana Region 3",0.0147762636,0.0095729507,0.0227428586
Cocaine Use in the Past Year,18 to 25,2010-12,"Louisiana Region 3",0.0303811663,0.0178448967,0.0512646415
Cocaine Use in the Past Year,26 or Older,2010-12,"Louisiana Region 3",0.0120701227,0.0071837269,0.0202125941
