outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 to 25,2006-08,"Idaho Region 4",0.62921028,0.577248458,0.6783441692
Alcohol Use in the Past Month,26 or Older,2006-08,"Idaho Region 4",0.5608044869,0.5062866841,0.6138932726
Alcohol Use in the Past Month,12 or Older,2006-08,"Idaho Region 5",0.4205355921,0.3636883962,0.4795715513
Alcohol Use in the Past Month,12 to 17,2006-08,"Idaho Region 5",0.1484728915,0.1131740426,0.1923929109
Alcohol Use in the Past Month,18 or Older,2006-08,"Idaho Region 5",0.4565546848,0.3937969937,0.52072267
Alcohol Use in the Past Month,18 to 25,2006-08,"Idaho Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Idaho Region 5",0.450138464,0.3837085627,0.5183952262
Alcohol Use in the Past Month,12 or Older,2006-08,"Idaho Region 6",0.3469726591,0.2922119809,0.4061073883
Alcohol Use in the Past Month,12 to 17,2006-08,"Idaho Region 6",0.1112455023,0.0834410618,0.146830765
Alcohol Use in the Past Month,18 or Older,2006-08,"Idaho Region 6",0.3801884955,0.3191136277,0.4453076428
Alcohol Use in the Past Month,18 to 25,2006-08,"Idaho Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Idaho Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Idaho Region 7",0.2666599563,0.2239619181,0.3142024622
Alcohol Use in the Past Month,12 to 17,2006-08,"Idaho Region 7",0.0826587219,0.0601307381,0.1126155186
Alcohol Use in the Past Month,18 or Older,2006-08,"Idaho Region 7",0.2922591131,0.2443776505,0.3452357808
Alcohol Use in the Past Month,18 to 25,2006-08,"Idaho Region 7",0.317107188,0.2614112264,0.3785871057
Alcohol Use in the Past Month,26 or Older,2006-08,"Idaho Region 7",0.2859813493,0.2319298924,0.3469395597
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois",0.5309646467,0.5167951007,0.5450844408
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois",0.1607487987,0.1487483362,0.1735200646
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois",0.5734791265,0.5577016215,0.5891084769
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois",0.6449176948,0.6279364055,0.6615416913
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois",0.5606706812,0.5425791603,0.5786023908
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois Region 1 (Cook)",0.5217450256,0.4986586664,0.544738864
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois Region 1 (Cook)",0.1561828145,0.1378595185,0.1764430895
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois Region 1 (Cook)",0.5640572352,0.5384950409,0.589283463
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois Region 1 (Cook)",0.6088339575,0.5826618065,0.6343946782
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois Region 1 (Cook)",0.5566177151,0.5277401176,0.5851176946
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois Region 2",0.5658418652,0.5433364718,0.5880789994
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois Region 2",0.1679023416,0.1495981678,0.1879511455
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois Region 2",0.6152241414,0.5899934588,0.6398499679
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois Region 2",0.6715437234,0.6423815003,0.699440545
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois Region 2",0.6053132408,0.576590627,0.6333264929
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois Region 3",0.5391959487,0.5061692096,0.5718820933
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois Region 3",0.160672912,0.1345170537,0.1907934313
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois Region 3",0.577389809,0.5415139259,0.6124674446
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois Region 3",0.6964870333,0.6585256964,0.7319460559
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois Region 3",0.5500638379,0.5085577579,0.590884459
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois Region 4",0.4996798504,0.4573188062,0.5420454912
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois Region 4",0.1739553434,0.1428878794,0.2101217067
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois Region 4",0.533820822,0.4876171675,0.5794514189
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois Region 4",0.6332821672,0.5812990115,0.6823382836
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois Region 4",0.5157654433,0.4644541177,0.5667465131
Alcohol Use in the Past Month,12 or Older,2006-08,"Illinois Region 5",0.4688437072,0.4327338553,0.5052828036
Alcohol Use in the Past Month,12 to 17,2006-08,"Illinois Region 5",0.1446462553,0.1197227531,0.1737342355
Alcohol Use in the Past Month,18 or Older,2006-08,"Illinois Region 5",0.5029380797,0.4634977081,0.5423419214
Alcohol Use in the Past Month,18 to 25,2006-08,"Illinois Region 5",0.6358139456,0.5920642855,0.6774279315
Alcohol Use in the Past Month,26 or Older,2006-08,"Illinois Region 5",0.4779210567,0.4334782031,0.52271624
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana",0.4898405065,0.4638682236,0.5158677536
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana",0.146783484,0.1294476276,0.1659982934
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana",0.5292551365,0.5006973771,0.557622645
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana",0.5920968562,0.5615540348,0.6219444242
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana",0.5184697081,0.4865549745,0.5502344457
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana Central",0.5083910038,0.462117948,0.5545207302
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana Central",0.1276671989,0.1026442506,0.1577181633
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana Central",0.5546418789,0.5032240474,0.6049160623
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana Central",0.5903133858,0.5357666798,0.6427248714
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana Central",0.5492300174,0.4929426868,0.6042849317
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana East",0.4352541351,0.3680122656,0.5049653892
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana East",0.1377050448,0.1021396559,0.1831285748
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana East",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana East",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana East",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana North Central",0.4921293702,0.4389123032,0.5455254018
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana North Central",0.1499627755,0.118411277,0.1881273447
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana North Central",0.5321227204,0.4735750154,0.5897990486
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana North Central",0.5948611492,0.5290691626,0.657413363
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana North Central",0.5218450946,0.4584552557,0.5845390778
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana Northeast",0.4851510642,0.424570251,0.5461713969
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana Northeast",0.1509910938,0.1163489797,0.1936868432
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana Northeast",0.5270943731,0.4603136439,0.5929194742
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana Northwest",0.5013557203,0.444772603,0.5579041345
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana Northwest",0.1544665184,0.1212494368,0.1947667013
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana Northwest",0.5432498942,0.4811289478,0.6040540757
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana Northwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana Northwest",0.5352794424,0.468866659,0.6004642847
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana Southeast",0.4577204425,0.4013725873,0.5151711302
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana Southeast",0.1631226174,0.1273515195,0.2065629333
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana Southeast",0.4906174923,0.4291325737,0.552387584
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana Southeast",0.4829747466,0.4176450999,0.5488916042
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana Southwest",0.4692660845,0.408169522,0.5312980182
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana Southwest",0.1426994366,0.108962376,0.1847167561
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana Southwest",0.5049724941,0.4383867916,0.5713822745
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Indiana West",0.5258715694,0.4711269524,0.5800012168
Alcohol Use in the Past Month,12 to 17,2006-08,"Indiana West",0.1737509531,0.1352826093,0.2203702931
Alcohol Use in the Past Month,18 or Older,2006-08,"Indiana West",0.5599376428,0.5009899784,0.6172419586
Alcohol Use in the Past Month,18 to 25,2006-08,"Indiana West",0.6629931806,0.6012504466,0.7196336348
Alcohol Use in the Past Month,26 or Older,2006-08,"Indiana West",0.5315506035,0.4641779691,0.5977922831
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa",0.5342560585,0.5087291353,0.5596048153
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa",0.1656611231,0.1463272045,0.1869900398
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa",0.5747602825,0.5466255959,0.6024189185
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa",0.6746029482,0.6422960503,0.7053306189
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa",0.5568642071,0.5253709131,0.5879069327
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa Central",0.5646438894,0.5155199804,0.6125305812
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa Central",0.1689176941,0.1349833063,0.2093187314
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa Central",0.6090895655,0.5552690009,0.6603805743
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa Central",0.6898434869,0.6303202702,0.7436800361
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa Central",0.5966979044,0.5382312939,0.6525406773
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa North Central",0.5130707628,0.456842199,0.568970434
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa North Central",0.1577854423,0.1222213768,0.2013244766
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa North Central",0.5490058457,0.4882483601,0.6083363836
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa North Central",0.6688156818,0.6098331009,0.7229327911
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa North Central",0.5215258218,0.4532942014,0.5889635816
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa Northeast",0.5782774169,0.5315564797,0.6236378735
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa Northeast",0.1857593993,0.1522153956,0.2247360015
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa Northeast",0.6216012332,0.5703507347,0.6702725745
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa Northeast",0.730665531,0.6768279877,0.7784697878
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa Northeast",0.6016365631,0.5451971521,0.6554977273
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa Northwest",0.5144491751,0.4628507103,0.5657414544
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa Northwest",0.1588172582,0.1267622166,0.1971481794
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa Northwest",0.5553907226,0.4984620788,0.6109016187
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa Northwest",0.6519836459,0.5863304496,0.7123293122
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa Northwest",0.5394627496,0.4773942561,0.6003310436
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa Southeast",0.5051017213,0.4580791643,0.5520341977
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa Southeast",0.1493661724,0.1209094809,0.1831251419
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa Southeast",0.5432636624,0.491631486,0.5939826346
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa Southeast",0.6423353939,0.5794880622,0.7006421509
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa Southeast",0.5243554633,0.4681576045,0.5799431999
Alcohol Use in the Past Month,12 or Older,2006-08,"Iowa Southwest",0.4913142603,0.4304145024,0.5524728998
Alcohol Use in the Past Month,12 to 17,2006-08,"Iowa Southwest",0.1642302664,0.1254973145,0.2120193056
Alcohol Use in the Past Month,18 or Older,2006-08,"Iowa Southwest",0.5278084119,0.4614525551,0.5931960212
Alcohol Use in the Past Month,18 to 25,2006-08,"Iowa Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Iowa Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas",0.5164790603,0.4903661667,0.5425022708
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas",0.1710978162,0.1503366219,0.1940712225
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas",0.5563864127,0.527567412,0.5848308722
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas",0.6674759987,0.6344537579,0.6989307086
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas",0.535428254,0.5028692787,0.5676880319
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas Kansas City Metro",0.5864633275,0.5472722928,0.6245889665
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas Kansas City Metro",0.1770135529,0.1453402252,0.2138621055
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas Kansas City Metro",0.6335474301,0.5903099329,0.6747360928
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas Kansas City Metro",0.7125348373,0.6630091125,0.7574448105
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas Kansas City Metro",0.6185746677,0.5700959775,0.6648008856
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas Northeast",0.5105469884,0.4604676308,0.5604155331
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas Northeast",0.1737403449,0.1380748487,0.2163064672
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas Northeast",0.5469322915,0.4923515498,0.6004074372
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas Northeast",0.6682809129,0.6055254131,0.7255773882
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas Northeast",0.5209172293,0.4602073229,0.5810155229
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas South Central",0.4601029797,0.3986671795,0.5227755923
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas South Central",0.1640655577,0.1270917792,0.2092177152
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas South Central",0.4941000604,0.4269704773,0.5614430483
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas South Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas South Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas Southeast",0.42939731,0.3641669486,0.4971756686
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas Southeast",0.1574233782,0.1189262505,0.2054760371
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas West",0.4620532214,0.3997216144,0.525594132
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas West",0.1769103685,0.1379493809,0.2240156209
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.5014725909,0.4492838521,0.5536292625
Alcohol Use in the Past Month,12 to 17,2006-08,"Kansas Wichita (Sedgwick)",0.1637206603,0.1270843289,0.2083971893
Alcohol Use in the Past Month,18 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.5432996964,0.4860378373,0.599439586
Alcohol Use in the Past Month,18 to 25,2006-08,"Kansas Wichita (Sedgwick)",0.6746431373,0.6087941152,0.7342466401
Alcohol Use in the Past Month,26 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.5211856947,0.4588711273,0.5828478509
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky",0.4049648945,0.3795966611,0.4308511078
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky",0.14581157,0.1274764171,0.1662813192
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky",0.4327898731,0.4050333104,0.460974813
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky",0.5520863629,0.5202919946,0.5834605129
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky",0.4139833472,0.3829865265,0.4456768049
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.3078132607,0.2603124219,0.3597660796
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1351115524,0.1048591194,0.1724109013
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.3260775733,0.2747943021,0.3818916363
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.309006914,0.2550010119,0.3687886617
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.4766957518,0.4352135632,0.5185019606
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.1626964411,0.1319914654,0.1989074572
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.5098942212,0.4646633481,0.5549636737
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.6330341263,0.5814848585,0.6817094919
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.4888871616,0.4388840069,0.5391137046
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Communicare and River Valley",0.4013091398,0.340108261,0.4657500136
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Communicare and River Valley",0.15383478,0.1185823804,0.1972221444
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",0.3531193199,0.2949093096,0.416039501
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Four Rivers and Pennyroyal",0.1340714401,0.1023015427,0.1737973997
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",0.3757164321,0.3128429724,0.4430781976
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.2773707004,0.2323777592,0.3273600513
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.1163955264,0.0892781562,0.1503894005
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.2939089618,0.2452747669,0.3477433181
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.4198385611,0.3590819154,0.4831261151
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.2746163014,0.2226593234,0.3334958383
Alcohol Use in the Past Month,12 or Older,2006-08,"Kentucky Centerstone",0.4799146931,0.4324802409,0.5277140554
Alcohol Use in the Past Month,12 to 17,2006-08,"Kentucky Centerstone",0.1479309938,0.1169829679,0.1853478199
Alcohol Use in the Past Month,18 or Older,2006-08,"Kentucky Centerstone",0.5167332685,0.4647247084,0.5683818384
Alcohol Use in the Past Month,18 to 25,2006-08,"Kentucky Centerstone",0.6152659083,0.5520864202,0.6747833193
Alcohol Use in the Past Month,26 or Older,2006-08,"Kentucky Centerstone",0.5026946873,0.4462531749,0.5590676066
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana",0.4962974411,0.4694308801,0.5231854006
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana",0.1609525077,0.1416070527,0.1823792995
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana",0.5357404355,0.506069805,0.5651602007
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana",0.5988635809,0.5674402421,0.6294946716
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana",0.5235350851,0.4896666901,0.5571884043
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana Region 10 (Jefferson)",0.573695207,0.5122128842,0.6329808459
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana Region 10 (Jefferson)",0.1892110872,0.1455644768,0.2422346197
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana Region 10 (Jefferson)",0.6188359237,0.5516227296,0.6817858738
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 2 and 9",0.5080505767,0.4651970466,0.5507861275
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 2 and 9",0.1612749454,0.1298627336,0.1985515917
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 2 and 9",0.5486785626,0.5015674397,0.5949329628
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 2 and 9",0.6130672778,0.5632068711,0.6606652919
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 2 and 9",0.5349242999,0.4812409759,0.5878105043
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 7 and 8",0.452594764,0.4031586283,0.5029841823
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 7 and 8",0.1386896798,0.1092654465,0.1744854362
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 7 and 8",0.4894415643,0.435166478,0.5439667317
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 7 and 8",0.5651688918,0.5052076918,0.6232820314
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 7 and 8",0.4738934602,0.4136339477,0.5349231518
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.4705289257,0.4251413176,0.516409209
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 4, 5, and 6",0.1649500967,0.1336355499,0.201892542
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.506625998,0.4568429014,0.5562780447
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 4, 5, and 6",0.5838580337,0.5274366649,0.6381643561
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.4921087251,0.4372714864,0.5471365111
Alcohol Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 1 and 3",0.5226624564,0.4676568384,0.5771238403
Alcohol Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 1 and 3",0.1632184197,0.127840199,0.2060738363
Alcohol Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 1 and 3",0.5650670688,0.5045424619,0.6237122161
Alcohol Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 1 and 3",0.6195327447,0.5540755426,0.6809148797
Alcohol Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 1 and 3",0.5551345857,0.4885771602,0.6197711244
Alcohol Use in the Past Month,12 or Older,2006-08,"Maine",0.5301395469,0.503360616,0.5567460573
Alcohol Use in the Past Month,12 to 17,2006-08,"Maine",0.1660208244,0.1463131036,0.1877991252
Alcohol Use in the Past Month,18 or Older,2006-08,"Maine",0.5670237985,0.537830025,0.595759529
Alcohol Use in the Past Month,18 to 25,2006-08,"Maine",0.6501185453,0.6186197932,0.6803599753
Alcohol Use in the Past Month,26 or Older,2006-08,"Maine",0.5552726869,0.5229806245,0.5871045997
Alcohol Use in the Past Month,12 or Older,2006-08,"Maine Cumberland",0.5872875449,0.5391791174,0.6337848344
Alcohol Use in the Past Month,12 to 17,2006-08,"Maine Cumberland",0.1704866018,0.1368928139,0.2103155432
Alcohol Use in the Past Month,18 or Older,2006-08,"Maine Cumberland",0.6295257233,0.57705381,0.6791078452
Alcohol Use in the Past Month,18 to 25,2006-08,"Maine Cumberland",0.7012324557,0.6468115105,0.7505025168
Alcohol Use in the Past Month,26 or Older,2006-08,"Maine Cumberland",0.61951789,0.5624581328,0.6734565664
Alcohol Use in the Past Month,12 or Older,2006-08,"Maine Aroostook/Downeast",0.4641836676,0.4041339308,0.5252902323
Alcohol Use in the Past Month,12 to 17,2006-08,"Maine Aroostook/Downeast",0.1655494499,0.130296789,0.208058224
Alcohol Use in the Past Month,18 or Older,2006-08,"Maine Aroostook/Downeast",0.4935199654,0.4285722995,0.5586870796
Alcohol Use in the Past Month,18 to 25,2006-08,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2006-08,"Maine Central",0.4427376903,0.3845197813,0.5025725759
Alcohol Use in the Past Month,12 to 17,2006-08,"Maine Central",0.1393209812,0.1065624913,0.1801195874
Alcohol Use in the Past Month,18 or Older,2006-08,"Maine Central",0.4734847236,0.4102596384,0.5375717322
Alcohol Use in the Past Month,18 to 25,2006-08,"Maine Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2006-08,"Maine Central",suppressed,suppressed,suppressed
