outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 or Older,2010-12,"Georgia Region 2",0.0439189671,0.0309968794,0.0618840263
Marijuana Use in the Past Month,18 to 25,2010-12,"Georgia Region 2",0.1217885732,0.087047574,0.1678457112
Marijuana Use in the Past Month,26 or Older,2010-12,"Georgia Region 2",0.0276858216,0.0175850127,0.0433326108
Marijuana Use in the Past Month,12 or Older,2010-12,"Georgia Region 3",0.0650458056,0.0510205006,0.0825910543
Marijuana Use in the Past Month,12 to 17,2010-12,"Georgia Region 3",0.079831992,0.0589820771,0.1072125403
Marijuana Use in the Past Month,18 or Older,2010-12,"Georgia Region 3",0.0633927938,0.0487188059,0.0821050814
Marijuana Use in the Past Month,18 to 25,2010-12,"Georgia Region 3",0.1947204697,0.1556630174,0.2407831549
Marijuana Use in the Past Month,26 or Older,2010-12,"Georgia Region 3",0.0409910539,0.0282949377,0.0590378752
Marijuana Use in the Past Month,12 or Older,2010-12,"Georgia Region 4",0.0561882803,0.0395041222,0.0793367904
Marijuana Use in the Past Month,12 to 17,2010-12,"Georgia Region 4",0.0802684176,0.0559653034,0.1138524403
Marijuana Use in the Past Month,18 or Older,2010-12,"Georgia Region 4",0.0534666786,0.036462214,0.0777613235
Marijuana Use in the Past Month,18 to 25,2010-12,"Georgia Region 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Georgia Region 4",0.0344961219,0.0215647587,0.0547479205
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii",0.070558195,0.0595577483,0.0834102422
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii",0.0936301253,0.0766192864,0.1139515997
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii",0.068330115,0.056741971,0.0820789184
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii",0.1807381861,0.1567909111,0.2074432007
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii",0.0510811001,0.0394527174,0.0659017115
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii Hawaii Island",0.0926573906,0.0681968617,0.1247170341
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii Hawaii Island",0.1016838211,0.0727343667,0.1404108588
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii Hawaii Island",0.0917407956,0.0661186843,0.1259527826
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii Hawaii Island",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii Hawaii Island",0.0738502433,0.0493891279,0.1090366915
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii Honolulu",0.0620962889,0.0511155669,0.0752488398
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii Honolulu",0.0892546777,0.0700024544,0.113157445
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii Honolulu",0.0595340677,0.0480530574,0.073546235
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii Honolulu",0.168212378,0.1411960468,0.1991989796
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii Honolulu",0.0417931898,0.0307139994,0.0566353638
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii Kauai and Maui",0.0885228144,0.0671920965,0.1157846283
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii Kauai and Maui",0.1044473905,0.0787817648,0.1372288478
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii Kauai and Maui",0.0868958195,0.064597904,0.1159365687
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii Kauai and Maui",0.2122000291,0.1657847848,0.2674441646
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii Kauai and Maui",0.0712060205,0.0498241221,0.1007905582
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii Kauai",0.0877851994,0.0599345806,0.1268314766
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii Kauai",0.100655255,0.0695097618,0.1436024762
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii Kauai",0.086490145,0.0576231675,0.1278563426
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii Kauai",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii Kauai",0.0728364547,0.0457220907,0.1141076224
Marijuana Use in the Past Month,12 or Older,2010-12,"Hawaii Maui",0.0888442813,0.0648126811,0.1206370068
Marijuana Use in the Past Month,12 to 17,2010-12,"Hawaii Maui",0.1060640026,0.076279105,0.1456453258
Marijuana Use in the Past Month,18 or Older,2010-12,"Hawaii Maui",0.0870730163,0.0620195231,0.1209422084
Marijuana Use in the Past Month,18 to 25,2010-12,"Hawaii Maui",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Hawaii Maui",0.0704915194,0.0468996313,0.104647809
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho",0.0644136143,0.0543399574,0.07620426
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho",0.0708583697,0.0587810239,0.0851925637
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho",0.0636385725,0.0528394487,0.0764665964
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho",0.1489902828,0.1280865529,0.1726300616
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho",0.0482758301,0.0374722111,0.0619936274
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 1",0.0559689579,0.0394760735,0.0787872714
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 1",0.0667835852,0.0471813508,0.0937287456
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 1",0.054779341,0.0376552937,0.0790510051
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 1",0.0423205187,0.0270658492,0.065593279
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 2",0.0768537136,0.0553280798,0.1058159182
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 2",0.0741584135,0.0515800801,0.1055204343
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 2",0.0770671834,0.0546847254,0.1075683266
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 2",0.0520176616,0.033823679,0.0791961099
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 3",0.0618158905,0.0455760562,0.0833370944
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 3",0.0662291048,0.0478257179,0.0910370609
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 3",0.0612280221,0.043964664,0.0846697409
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 3",0.1374257197,0.1008812132,0.184492171
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 3",0.0483062021,0.0323299952,0.0715931214
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 4",0.0800276936,0.0628921839,0.1013271021
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 4",0.0907770025,0.0675226369,0.1210007984
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 4",0.0787636965,0.0606195063,0.1017504298
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 4",0.2032126848,0.1608216867,0.2534034061
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 4",0.0587279413,0.0414123164,0.0826593838
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 5",0.04697642,0.0333042246,0.0658788825
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 5",0.0583417185,0.0418765773,0.0807351588
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 5",0.0455476454,0.0312225984,0.065997339
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 5",0.0970534342,0.0682404744,0.1362529991
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 5",0.0370708575,0.0237275964,0.0574759689
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 6",0.0675673856,0.0485873129,0.0932352236
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 6",0.0657091949,0.0466253926,0.091851469
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 6",0.0678306948,0.0476262652,0.0957447276
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 6",0.1449879912,0.1036850598,0.1990893975
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 6",0.0530076553,0.0346658053,0.0802475194
Marijuana Use in the Past Month,12 or Older,2010-12,"Idaho Region 7",0.0486275498,0.0349617324,0.0672627393
Marijuana Use in the Past Month,12 to 17,2010-12,"Idaho Region 7",0.054290744,0.0380510612,0.0769071865
Marijuana Use in the Past Month,18 or Older,2010-12,"Idaho Region 7",0.0479032976,0.0335724365,0.0679215537
Marijuana Use in the Past Month,18 to 25,2010-12,"Idaho Region 7",0.0973421198,0.0684266964,0.1366836781
Marijuana Use in the Past Month,26 or Older,2010-12,"Idaho Region 7",0.0349941242,0.0225654354,0.0538909119
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois",0.06749743,0.0620711753,0.0733609445
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois",0.0675212271,0.0598364152,0.0761131002
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois",0.0674967724,0.0616170648,0.0738933606
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois",0.1988574577,0.1854061164,0.2130294884
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois",0.0451106038,0.0389492952,0.0521936252
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois Region 1 (Cook)",0.0820942212,0.0729966593,0.0922128243
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois Region 1 (Cook)",0.066035996,0.0541472451,0.0803134344
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois Region 1 (Cook)",0.0837756121,0.0738984569,0.0948377409
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois Region 1 (Cook)",0.229795739,0.2079104935,0.2532481437
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois Region 1 (Cook)",0.0587984965,0.0485708979,0.0710189689
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois Region 2",0.0553303831,0.0481234325,0.0635445928
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois Region 2",0.0689862379,0.0574590202,0.0826232854
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois Region 2",0.0535853428,0.0458413465,0.0625517741
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois Region 2",0.1787400314,0.1563561902,0.2035551537
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois Region 2",0.0335252076,0.0261798981,0.0428407319
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois Region 3",0.0612378628,0.0508878048,0.0735299298
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois Region 3",0.0663993542,0.051489727,0.0852383121
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois Region 3",0.0607209581,0.0498192057,0.0738229556
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois Region 3",0.1739530687,0.1450890396,0.2071678188
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois Region 3",0.0372766911,0.0278445486,0.0497404287
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois Region 4",0.0481489483,0.0375136384,0.0616064299
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois Region 4",0.0627566859,0.0465928729,0.0840337379
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois Region 4",0.046658741,0.0356767521,0.0608080322
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois Region 4",0.1484441245,0.1153778666,0.188962617
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois Region 4",0.0303633145,0.0211126816,0.043487097
Marijuana Use in the Past Month,12 or Older,2010-12,"Illinois Region 5",0.0674807258,0.0553948429,0.0819746389
Marijuana Use in the Past Month,12 to 17,2010-12,"Illinois Region 5",0.072988434,0.0564915746,0.0938237064
Marijuana Use in the Past Month,18 or Older,2010-12,"Illinois Region 5",0.0669186762,0.054240055,0.0823030226
Marijuana Use in the Past Month,18 to 25,2010-12,"Illinois Region 5",0.1995138359,0.1647411914,0.2395213645
Marijuana Use in the Past Month,26 or Older,2010-12,"Illinois Region 5",0.0449291552,0.0335709713,0.0598920418
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana",0.0644552982,0.0546278436,0.0759087379
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana",0.0609603696,0.0498511966,0.0743514598
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana",0.0648490817,0.0543186007,0.0772542826
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana",0.1746399418,0.1507968488,0.2013590544
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana",0.0453463411,0.0352733537,0.0581225598
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana Central",0.0676287645,0.051653015,0.0880866954
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana Central",0.0663930247,0.0476094122,0.0918725579
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana Central",0.0677810312,0.0509285529,0.089683107
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana Central",0.1919849777,0.147275456,0.2463462164
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana Central",0.0479308148,0.0330830298,0.0689670372
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana East",0.0679238284,0.0492363706,0.0930101717
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana East",0.0601547137,0.0423759916,0.0847324583
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana East",0.0687063311,0.0489777964,0.0955829384
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana East",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana East",0.0476913404,0.0307556272,0.0732480081
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana North Central",0.0683092625,0.0511448613,0.0906835651
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana North Central",0.0649041781,0.0467162668,0.0895082645
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana North Central",0.0687073116,0.0505425816,0.092762528
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana North Central",0.1742600886,0.1304525725,0.2289060336
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana North Central",0.0511920773,0.0348318899,0.0746422134
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana Northeast",0.0521809281,0.0380590925,0.0711550764
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana Northeast",0.0558792952,0.038979518,0.0794999392
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana Northeast",0.0517324299,0.0368752068,0.0721274202
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana Northeast",0.1449823492,0.1039535956,0.1986150935
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana Northeast",0.0360942237,0.0237545913,0.0544860861
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana Northwest",0.0666721181,0.0484724905,0.0910511593
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana Northwest",0.0603164932,0.0425312428,0.0848796732
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana Northwest",0.0674295337,0.0481242724,0.0937167126
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana Northwest",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana Northwest",0.049630227,0.0327252688,0.0745943701
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana Southeast",0.0541769046,0.0399879693,0.07301757
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana Southeast",0.0571840242,0.0403071905,0.0805342865
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana Southeast",0.0538406432,0.0389445099,0.0739958017
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana Southeast",0.1533364569,0.1124088145,0.2057120438
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana Southeast",0.0397756458,0.0266272887,0.0590228712
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana Southwest",0.05301175,0.0370145452,0.0753815345
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana Southwest",0.0583844595,0.0402251164,0.0840240186
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana Southwest",0.052444344,0.0358031147,0.0762090383
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana Southwest",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana Southwest",0.0368672845,0.0233359257,0.0577806254
Marijuana Use in the Past Month,12 or Older,2010-12,"Indiana West",0.0759838674,0.0566483707,0.1012109778
Marijuana Use in the Past Month,12 to 17,2010-12,"Indiana West",0.0526614046,0.036725693,0.0749736248
Marijuana Use in the Past Month,18 or Older,2010-12,"Indiana West",0.0780598341,0.0576627576,0.1048690419
Marijuana Use in the Past Month,18 to 25,2010-12,"Indiana West",0.1857668789,0.1401649535,0.2420289701
Marijuana Use in the Past Month,26 or Older,2010-12,"Indiana West",0.0453514559,0.0294864005,0.0691444899
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa",0.0568662014,0.0479457085,0.067329015
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa",0.0646296015,0.0530857016,0.0784757698
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa",0.0560533923,0.0466061668,0.0672804627
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa",0.1695520354,0.1453201253,0.1968937334
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa",0.0361098211,0.0275494508,0.0472010245
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa Central",0.0596402791,0.0447456118,0.0790825376
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa Central",0.0726152118,0.0523522407,0.0998942485
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa Central",0.058234387,0.0427050389,0.0789451584
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa Central",0.1622553517,0.1209946066,0.2141584643
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa Central",0.0415023579,0.0279736333,0.0611622109
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa North Central",0.0778538418,0.0572400292,0.1050639803
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa North Central",0.0724551639,0.0506667084,0.1026007606
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa North Central",0.0783609673,0.0568555019,0.1070773106
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa North Central",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa North Central",0.0435547004,0.0281783627,0.0667453131
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa Northeast",0.0522184337,0.0402833754,0.0674410939
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa Northeast",0.0603552762,0.043499492,0.0831746105
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa Northeast",0.0513708489,0.038985782,0.0674144213
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa Northeast",0.1638248129,0.1283007892,0.2068507319
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa Northeast",0.0312751838,0.0210685436,0.0461931011
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa Northwest",0.0379004938,0.026523397,0.053887602
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa Northwest",0.0536123699,0.0376315836,0.0758447786
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa Northwest",0.0361986324,0.0245118084,0.0531539201
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa Northwest",0.1036503187,0.0719167526,0.147166067
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa Northwest",0.0259763747,0.0160250623,0.0418445021
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa Southeast",0.0652227636,0.0493822328,0.0856865128
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa Southeast",0.0669825346,0.0485499142,0.0917385806
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa Southeast",0.0650399616,0.0484490869,0.0867939891
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa Southeast",0.1892134294,0.144057792,0.2444804842
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa Southeast",0.0412792513,0.0277608474,0.0609677628
Marijuana Use in the Past Month,12 or Older,2010-12,"Iowa Southwest",0.0512407581,0.036802067,0.0709270961
Marijuana Use in the Past Month,12 to 17,2010-12,"Iowa Southwest",0.064849462,0.0457407423,0.0911783132
Marijuana Use in the Past Month,18 or Older,2010-12,"Iowa Southwest",0.0497447911,0.0348139474,0.0706106433
Marijuana Use in the Past Month,18 to 25,2010-12,"Iowa Southwest",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Iowa Southwest",0.0352170132,0.022669864,0.0543226716
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas",0.045458411,0.0374819429,0.0550352798
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas",0.0582630612,0.0470574045,0.0719356617
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas",0.044013265,0.0355978475,0.0543060819
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas",0.1260257124,0.106380232,0.1486954848
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas",0.0291069469,0.0212729626,0.0397088277
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas Kansas City Metro",0.0481987318,0.0374043245,0.0619079214
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas Kansas City Metro",0.0584465031,0.0428065401,0.0793271741
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas Kansas City Metro",0.047028364,0.0357707826,0.0616025191
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas Kansas City Metro",0.1475021432,0.1148227359,0.1875121117
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas Kansas City Metro",0.0295664944,0.0200230099,0.0434569403
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas Northeast",0.0431002573,0.0311078613,0.0594322551
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas Northeast",0.0549044275,0.0379478987,0.0788170253
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas Northeast",0.0418475599,0.0294773905,0.0590927879
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas Northeast",0.10884405,0.0776322717,0.1505561336
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas Northeast",0.0274114866,0.0172985398,0.0431768293
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas South Central",0.041508642,0.0288498683,0.0593822123
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas South Central",0.0549396797,0.0379891675,0.0788336173
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas South Central",0.0399774436,0.0269555841,0.0589091342
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas South Central",0.1114627512,0.076881426,0.1589209383
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas South Central",0.0278951477,0.0170692032,0.0452710824
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas Southeast",0.0495054694,0.0334721782,0.0726415558
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas Southeast",0.059943207,0.0407327235,0.087388426
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas Southeast",0.0483975108,0.0318535903,0.0728870244
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas Southeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas Southeast",0.0335273368,0.0198785099,0.0560120541
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas West",0.0433689016,0.0305826345,0.0611636841
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas West",0.0612551763,0.0420560336,0.0884100807
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas West",0.0413202715,0.0282955566,0.0599703709
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas West",0.1201894067,0.0841187454,0.1688754448
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas West",0.0277536846,0.0173115828,0.044210945
Marijuana Use in the Past Month,12 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0453945888,0.0329720251,0.0621964608
Marijuana Use in the Past Month,12 to 17,2010-12,"Kansas Wichita (Sedgwick)",0.0612263056,0.0432829763,0.0859400048
Marijuana Use in the Past Month,18 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0435147985,0.0306079211,0.0615189061
Marijuana Use in the Past Month,18 to 25,2010-12,"Kansas Wichita (Sedgwick)",0.1201220403,0.0876716086,0.1624449136
Marijuana Use in the Past Month,26 or Older,2010-12,"Kansas Wichita (Sedgwick)",0.0300726138,0.0189509109,0.0474059052
Marijuana Use in the Past Month,12 or Older,2010-12,"Kentucky",0.0535640605,0.0451866114,0.0633915449
Marijuana Use in the Past Month,12 to 17,2010-12,"Kentucky",0.0577629223,0.0468661453,0.0710045502
Marijuana Use in the Past Month,18 or Older,2010-12,"Kentucky",0.0531263085,0.0442734669,0.0636314898
Marijuana Use in the Past Month,18 to 25,2010-12,"Kentucky",0.1644729886,0.142390652,0.1892243081
Marijuana Use in the Past Month,26 or Older,2010-12,"Kentucky",0.0349411956,0.0266523168,0.0456869198
Marijuana Use in the Past Month,12 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0377753428,0.027139838,0.0523543767
Marijuana Use in the Past Month,12 to 17,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0451397894,0.0313178621,0.0646547716
Marijuana Use in the Past Month,18 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0370057931,0.0260377874,0.0523455903
Marijuana Use in the Past Month,18 to 25,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1144778813,0.0820198882,0.1575757243
Marijuana Use in the Past Month,26 or Older,2010-12,"Kentucky Adanta, Cumberland River, and Lifeskills",0.024074963,0.0152855577,0.0377247752
Marijuana Use in the Past Month,12 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0547539107,0.0431853889,0.0691972935
Marijuana Use in the Past Month,12 to 17,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0609526029,0.0443991213,0.0831408173
Marijuana Use in the Past Month,18 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0541114392,0.0420660948,0.0693561659
Marijuana Use in the Past Month,18 to 25,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.1690313982,0.1345888532,0.2101477678
Marijuana Use in the Past Month,26 or Older,2010-12,"Kentucky Bluegrass, Comprehend, and North Key",0.0334562277,0.0233460243,0.047730769
Marijuana Use in the Past Month,12 or Older,2010-12,"Kentucky Communicare and River Valley",0.0543361601,0.038444967,0.0762749117
Marijuana Use in the Past Month,12 to 17,2010-12,"Kentucky Communicare and River Valley",0.0603904877,0.0417801726,0.0865417893
Marijuana Use in the Past Month,18 or Older,2010-12,"Kentucky Communicare and River Valley",0.0536667728,0.0371337782,0.0769722779
Marijuana Use in the Past Month,18 to 25,2010-12,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2010-12,"Kentucky Communicare and River Valley",0.0374509431,0.0235324061,0.0591034905
Marijuana Use in the Past Month,12 or Older,2010-12,"Kentucky Four Rivers and Pennyroyal",0.0505616986,0.0355160999,0.0715084683
