outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 5",0.110430135,0.0852057857,0.1419630707
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 5",0.5160392044,0.4481383184,0.5833530074
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 5",0.5178477222,0.4497100892,0.5853280146
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Georgia Region 6",0.4654313186,0.4103338137,0.5213855027
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 6",0.1131755062,0.0901542632,0.1411632499
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 6",0.5080180848,0.4465539685,0.5692407628
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 6",0.5338301352,0.4735761799,0.5931129087
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Georgia Region 1",0.4897116586,0.4449511043,0.5346377951
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 1",0.1143785251,0.0906442321,0.1433477604
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 1",0.5348951298,0.4848874358,0.5842109948
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 1",0.5344926384,0.4801627485,0.5880162731
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 1",0.5349485949,0.4798410283,0.5892159348
Alcohol Use in the Past Month,12 or Older,2012-14,"Georgia Region 2",0.454291013,0.4047312755,0.5047733319
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 2",0.1089025242,0.0861003647,0.1368392436
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 2",0.4915933607,0.4368850203,0.5465037906
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 2",0.5520486691,0.4917468635,0.6108576615
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 2",0.4792471663,0.4186095253,0.5405025431
Alcohol Use in the Past Month,12 or Older,2012-14,"Georgia Region 3",0.4991140418,0.4572278635,0.5410126589
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 3",0.0970432348,0.0765088075,0.1223587346
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 3",0.5444526021,0.4977710716,0.5903658576
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 3",0.5299837588,0.4814489231,0.5779580594
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 3",0.5469365112,0.4948965444,0.59797038
Alcohol Use in the Past Month,12 or Older,2012-14,"Georgia Region 4",0.4257525858,0.3644310166,0.4894464337
Alcohol Use in the Past Month,12 to 17,2012-14,"Georgia Region 4",0.1127860111,0.0880815622,0.1433303274
Alcohol Use in the Past Month,18 or Older,2012-14,"Georgia Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2012-14,"Georgia Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Georgia Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Hawaii",0.48950619,0.4626932064,0.5163796915
Alcohol Use in the Past Month,12 to 17,2012-14,"Hawaii",0.1085646597,0.0902099913,0.1301197575
Alcohol Use in the Past Month,18 or Older,2012-14,"Hawaii",0.5249300546,0.4956223479,0.5540670271
Alcohol Use in the Past Month,18 to 25,2012-14,"Hawaii",0.5777058135,0.537634992,0.6167792305
Alcohol Use in the Past Month,26 or Older,2012-14,"Hawaii",0.5166638468,0.4843044263,0.5488841192
Alcohol Use in the Past Month,12 or Older,2012-14,"Hawaii Hawaii Island",0.5643285319,0.5078614507,0.6191749739
Alcohol Use in the Past Month,12 to 17,2012-14,"Hawaii Hawaii Island",0.1294282374,0.0989233106,0.1675903922
Alcohol Use in the Past Month,18 or Older,2012-14,"Hawaii Hawaii Island",0.6065974046,0.5447062252,0.6652457594
Alcohol Use in the Past Month,18 to 25,2012-14,"Hawaii Hawaii Island",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Hawaii Hawaii Island",0.6119955796,0.5456853323,0.6744022937
Alcohol Use in the Past Month,12 or Older,2012-14,"Hawaii Honolulu",0.4624307131,0.4301199529,0.4950601413
Alcohol Use in the Past Month,12 to 17,2012-14,"Hawaii Honolulu",0.101212313,0.081427601,0.1251492351
Alcohol Use in the Past Month,18 or Older,2012-14,"Hawaii Honolulu",0.4953234462,0.4600449828,0.5306485376
Alcohol Use in the Past Month,18 to 25,2012-14,"Hawaii Honolulu",0.5882714527,0.5434605853,0.6316649934
Alcohol Use in the Past Month,26 or Older,2012-14,"Hawaii Honolulu",0.4799492774,0.4403535301,0.5197985303
Alcohol Use in the Past Month,12 or Older,2012-14,"Hawaii Kauai",0.5408998736,0.4734979237,0.6068378416
Alcohol Use in the Past Month,12 to 17,2012-14,"Hawaii Kauai",0.119504703,0.0914611096,0.1546829957
Alcohol Use in the Past Month,18 or Older,2012-14,"Hawaii Kauai",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2012-14,"Hawaii Kauai",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Hawaii Kauai",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Hawaii Maui",0.5466909051,0.4902832417,0.6019245687
Alcohol Use in the Past Month,12 to 17,2012-14,"Hawaii Maui",0.1219578103,0.0928750825,0.1585556586
Alcohol Use in the Past Month,18 or Older,2012-14,"Hawaii Maui",0.5885482061,0.5268012648,0.6476273174
Alcohol Use in the Past Month,18 to 25,2012-14,"Hawaii Maui",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Hawaii Maui",0.5957327606,0.5297704669,0.6584083205
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho",0.4708911563,0.4466879463,0.4952320234
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho",0.1125544863,0.0955674628,0.1321198576
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho",0.5144020477,0.4875632642,0.5411580259
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho",0.4968517039,0.4640663145,0.5296641892
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho",0.517454006,0.4870713984,0.5477081075
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 1",0.5382791806,0.4826724417,0.5929494699
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 1",0.1281455098,0.0988415005,0.1645510127
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 1",0.5828589016,0.5215065201,0.6417486817
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 1",0.5679543719,0.4999537302,0.6334868501
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 1",0.5848511615,0.5183538551,0.6483951051
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 2",0.5348129475,0.4682471926,0.6001613202
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 3",0.3998283748,0.349631923,0.4522204838
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 3",0.1110653973,0.0871255962,0.1405702938
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 3",0.4393604684,0.3828240936,0.4975156596
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 3",0.4375990538,0.3754041121,0.5018194707
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 3",0.4396532121,0.3778542734,0.5033815891
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 4",0.5621465353,0.5215009065,0.6019746926
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 4",0.1223761472,0.0968396458,0.1535020857
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 4",0.6140404878,0.5685891748,0.6575869976
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 4",0.5984198923,0.5426724791,0.6517329019
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 4",0.6164649802,0.5661819373,0.6643746987
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 5",0.4225364269,0.3676586882,0.4793953911
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 5",0.1088609008,0.0843146978,0.1394647548
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 5",0.4623653054,0.4010138882,0.5248780074
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 5",0.4440162416,0.3792876196,0.5107026476
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 6",0.4163676019,0.3567627751,0.4785224554
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 6",0.1024818275,0.0778985277,0.1336982916
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 6",0.4560819619,0.3894136881,0.5243620305
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Idaho Region 7",0.3466246123,0.2997450322,0.396682686
Alcohol Use in the Past Month,12 to 17,2012-14,"Idaho Region 7",0.0915241959,0.0696646209,0.1193628972
Alcohol Use in the Past Month,18 or Older,2012-14,"Idaho Region 7",0.3809732102,0.3282349759,0.4366768205
Alcohol Use in the Past Month,18 to 25,2012-14,"Idaho Region 7",0.3471374451,0.2880009872,0.4114004408
Alcohol Use in the Past Month,26 or Older,2012-14,"Idaho Region 7",0.3889584068,0.3297407769,0.4516447271
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois",0.5547095984,0.5411218957,0.5682160048
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois",0.1149069276,0.1035498096,0.1273327398
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois",0.6020225577,0.5871099367,0.6167481612
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois",0.6259177586,0.6063366822,0.6450949531
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois",0.5979922143,0.5809054949,0.6148441861
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois Region 1 (Cook)",0.552868834,0.5306391754,0.5748891159
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois Region 1 (Cook)",0.1142723519,0.0978746594,0.1330122153
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois Region 1 (Cook)",0.5970248135,0.5727662851,0.6208178034
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois Region 1 (Cook)",0.6110683577,0.5798605429,0.6413916735
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois Region 1 (Cook)",0.594693166,0.5670981878,0.621702524
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois Region 2",0.5718401937,0.5496144997,0.5937797338
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois Region 2",0.1102007168,0.0947679795,0.1277918513
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois Region 2",0.6296937171,0.6048239293,0.6538940042
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois Region 2",0.6271996419,0.5945903862,0.6586915864
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois Region 2",0.630095209,0.6021571419,0.6571882894
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois Region 3",0.5504195654,0.5158120002,0.5845458614
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois Region 3",0.122162153,0.1008708684,0.147211691
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois Region 3",0.5919291871,0.5542003527,0.6286047784
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois Region 3",0.6634571101,0.6206545385,0.7037354897
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois Region 3",0.5774014908,0.5344243426,0.6192379533
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois Region 4",0.5463594365,0.5070163775,0.5851318469
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois Region 4",0.1300739557,0.1061453962,0.158440614
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois Region 4",0.5877887838,0.5446457612,0.6296238918
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois Region 4",0.6289966476,0.5743666058,0.6805151384
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois Region 4",0.5812045962,0.5339544182,0.6270106454
Alcohol Use in the Past Month,12 or Older,2012-14,"Illinois Region 5",0.5165241418,0.4772630549,0.5555822933
Alcohol Use in the Past Month,12 to 17,2012-14,"Illinois Region 5",0.1172124864,0.0951713835,0.1435483454
Alcohol Use in the Past Month,18 or Older,2012-14,"Illinois Region 5",0.5557134848,0.512698895,0.5979089355
Alcohol Use in the Past Month,18 to 25,2012-14,"Illinois Region 5",0.6299203358,0.5818268158,0.6755669278
Alcohol Use in the Past Month,26 or Older,2012-14,"Illinois Region 5",0.5435639515,0.4957394278,0.5905985344
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana",0.5101570248,0.4851468854,0.5351164201
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana",0.11339715,0.0977723888,0.1311558856
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana",0.5540592561,0.5264509569,0.5813379982
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana",0.6238658838,0.5924052364,0.654315201
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana",0.5416679805,0.5102217958,0.5727856959
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana Central",0.532851584,0.4867662813,0.5783830279
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana Central",0.1054101882,0.0838085306,0.131778836
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana Central",0.5829860238,0.5316060421,0.6326248341
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana Central",0.6368806375,0.5800944078,0.6900900554
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana Central",0.5742968438,0.5180413973,0.6286924094
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana East",0.461774867,0.4064077158,0.5181013066
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana East",0.1146179445,0.0891447078,0.1462018391
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana East",0.4963890496,0.4357921273,0.5570922384
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana East",0.5861422209,0.5185730703,0.6506172869
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana East",0.4789850569,0.4117555984,0.5469844444
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana North Central",0.4932756035,0.4425526274,0.5441373888
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana North Central",0.1113077461,0.0876640103,0.1403474196
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana North Central",0.536898909,0.4806460924,0.5922279372
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana North Central",0.6005900484,0.5393174536,0.6588679117
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana North Central",0.526237574,0.4646004616,0.5870852852
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana Northeast",0.535601409,0.4759848477,0.5942176265
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana Northeast",0.1210449601,0.0939831278,0.1545696812
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana Northeast",0.5865164121,0.5199662077,0.6500498494
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana Northeast",0.6289445082,0.5617588159,0.6914868388
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana Northwest",0.5133551401,0.4569077664,0.5694638859
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana Northwest",0.1116617891,0.0873654824,0.1416660484
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana Northwest",0.5597181305,0.4969888943,0.6205965253
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana Northwest",0.6201481801,0.5524434893,0.683478949
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana Northwest",0.5499012593,0.4818795792,0.6161070381
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana Southeast",0.4590085741,0.398352157,0.520904503
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana Southeast",0.117451421,0.0912726231,0.1499002273
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana Southeast",0.4968419848,0.4297690752,0.5640287494
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana Southwest",0.5328858767,0.4734164331,0.5914352974
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana Southwest",0.1245456923,0.0973063534,0.1580749562
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana Southwest",0.5754868654,0.5100151269,0.6384126115
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Indiana West",0.5222001755,0.465344471,0.5784863986
Alcohol Use in the Past Month,12 to 17,2012-14,"Indiana West",0.1192097551,0.0933576276,0.1510282067
Alcohol Use in the Past Month,18 or Older,2012-14,"Indiana West",0.5578901759,0.4961596692,0.6178822817
Alcohol Use in the Past Month,18 to 25,2012-14,"Indiana West",0.662102707,0.6021776264,0.717239702
Alcohol Use in the Past Month,26 or Older,2012-14,"Indiana West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa",0.5767401255,0.5510235597,0.602047501
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa",0.1202893472,0.1021957297,0.141083018
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa",0.624153734,0.5959511879,0.6515387764
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa",0.6824826289,0.6515709895,0.7118646062
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa",0.6138108297,0.5816262983,0.6450305223
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa Central",0.6050958648,0.5546268867,0.6534195607
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa Central",0.1215077503,0.0950407219,0.1540903318
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa Central",0.6576076169,0.6016563809,0.7094945684
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa Central",0.6691512386,0.6075726262,0.7254337669
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa Central",0.6557242611,0.5946126136,0.7120841665
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa North Central",0.5676616206,0.5071647139,0.6262056505
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa North Central",0.1135331787,0.0876365942,0.1458588072
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa North Central",0.6109378629,0.5446144039,0.6733946226
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa North Central",0.7046589252,0.6425568645,0.760001367
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa Northeast",0.5930423447,0.5500103191,0.6346924481
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa Northeast",0.1211644961,0.0956366702,0.1523583794
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa Northeast",0.6413484154,0.5939274242,0.6861578795
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa Northeast",0.7004086906,0.6487404967,0.7474356259
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa Northeast",0.6308498373,0.5774636986,0.6812144383
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa Northwest",0.5924487885,0.5323524063,0.6499012106
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa Northwest",0.1329173542,0.1040542732,0.1682828396
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa Northwest",0.6422806873,0.5755573758,0.7039109233
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa Northwest",0.6862202537,0.6225002742,0.7436144793
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa Northwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa Southeast",0.5452032514,0.4984021428,0.5912191463
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa Southeast",0.1126530562,0.087946499,0.143210521
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa Southeast",0.5882728514,0.5370253764,0.6376749428
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa Southeast",0.6657907812,0.6087342373,0.7183763124
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa Southeast",0.5734050356,0.5161251305,0.628781217
Alcohol Use in the Past Month,12 or Older,2012-14,"Iowa Southwest",0.5390550608,0.480476013,0.5965748913
Alcohol Use in the Past Month,12 to 17,2012-14,"Iowa Southwest",0.118470478,0.0908596996,0.1530591368
Alcohol Use in the Past Month,18 or Older,2012-14,"Iowa Southwest",0.5857208147,0.5206766725,0.6479071324
Alcohol Use in the Past Month,18 to 25,2012-14,"Iowa Southwest",0.6573439733,0.5922320052,0.7170267071
Alcohol Use in the Past Month,26 or Older,2012-14,"Iowa Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas",0.5367265526,0.512128287,0.5611473649
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas",0.1184426235,0.1007388426,0.1387775151
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas",0.5837389328,0.5566987669,0.6102843644
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas",0.5977114298,0.5632260244,0.6312566528
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas",0.5811977495,0.5506693588,0.6111167547
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas Kansas City Metro",0.5811745011,0.543774617,0.6176641578
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas Kansas City Metro",0.1197232197,0.0951700914,0.1495637976
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas Kansas City Metro",0.6334580742,0.5920474457,0.6729869622
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas Kansas City Metro",0.6341451576,0.5813305603,0.6839197837
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas Kansas City Metro",0.6333346418,0.5876492169,0.6767427751
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas Northeast",0.558700522,0.5092293061,0.607033186
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas Northeast",0.1235493361,0.0978717782,0.1548075937
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas Northeast",0.604418628,0.5500238876,0.6563462519
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas Northeast",0.6274825175,0.5682796482,0.6830941757
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas Northeast",0.5995141771,0.5380440405,0.6580039291
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas South Central",0.4605329051,0.4086498888,0.5132854994
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas South Central",0.1097641042,0.0861731442,0.1388322072
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas South Central",0.4998541654,0.44241678,0.5572954
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas South Central",0.5157374473,0.448537633,0.5823729377
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas South Central",0.4971453964,0.4341880495,0.5601933932
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas Southeast",0.4751385896,0.4046741675,0.5466071082
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas Southeast",0.1158519035,0.0886940682,0.1499570261
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas West",0.496735593,0.4380218921,0.555539463
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas West",0.1224719283,0.0935879121,0.1587095206
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas West",0.5404037204,0.4753858755,0.6040746804
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2012-14,"Kansas Wichita (Sedgwick)",0.5293190876,0.4780481769,0.5799786778
Alcohol Use in the Past Month,12 to 17,2012-14,"Kansas Wichita (Sedgwick)",0.1152677065,0.0905650248,0.1456293776
Alcohol Use in the Past Month,18 or Older,2012-14,"Kansas Wichita (Sedgwick)",0.578886886,0.5216780332,0.6340531582
Alcohol Use in the Past Month,18 to 25,2012-14,"Kansas Wichita (Sedgwick)",0.5681904258,0.5029622336,0.631136332
Alcohol Use in the Past Month,26 or Older,2012-14,"Kansas Wichita (Sedgwick)",0.5807514962,0.5181185735,0.6408861111
Alcohol Use in the Past Month,12 or Older,2012-14,"Kentucky",0.4388014519,0.4127614369,0.4651829164
Alcohol Use in the Past Month,12 to 17,2012-14,"Kentucky",0.0911931363,0.0759429876,0.1091439642
Alcohol Use in the Past Month,18 or Older,2012-14,"Kentucky",0.474683878,0.4460799459,0.5034549127
Alcohol Use in the Past Month,18 to 25,2012-14,"Kentucky",0.5662549957,0.5336655456,0.5982813444
Alcohol Use in the Past Month,26 or Older,2012-14,"Kentucky",0.4595264806,0.4273649133,0.4920287438
Alcohol Use in the Past Month,12 or Older,2012-14,"Kentucky Adanta, Cumberland River, and Lifeskills",0.3508450165,0.3023020933,0.4026839295
Alcohol Use in the Past Month,12 to 17,2012-14,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0854617892,0.0645706186,0.1123006368
Alcohol Use in the Past Month,18 or Older,2012-14,"Kentucky Adanta, Cumberland River, and Lifeskills",0.3782242304,0.3250610728,0.4344849784
Alcohol Use in the Past Month,18 to 25,2012-14,"Kentucky Adanta, Cumberland River, and Lifeskills",0.5043439647,0.4427787199,0.5657777622
Alcohol Use in the Past Month,26 or Older,2012-14,"Kentucky Adanta, Cumberland River, and Lifeskills",0.3568354253,0.2990771271,0.4190789463
Alcohol Use in the Past Month,12 or Older,2012-14,"Kentucky Bluegrass, Comprehend, and North Key",0.5019162836,0.4592506776,0.544554001
Alcohol Use in the Past Month,12 to 17,2012-14,"Kentucky Bluegrass, Comprehend, and North Key",0.0934747296,0.0736911523,0.1178935551
Alcohol Use in the Past Month,18 or Older,2012-14,"Kentucky Bluegrass, Comprehend, and North Key",0.5442932271,0.4971650925,0.5906412436
