outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,18 to 25,2014-16,"Florida South (Circuits 11 and 16)",0.0356323924,0.0225513729,0.0558674271
Cocaine Use in the Past Year,26 or Older,2014-16,"Florida South (Circuits 11 and 16)",0.0111356172,0.0070145876,0.0176347312
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia",0.0172978063,0.0135387371,0.0220772331
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia",0.0038174889,0.0023768125,0.0061260519
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia",0.0188260584,0.0146974466,0.0240860743
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia",0.0405937406,0.0317496034,0.0517697689
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia",0.0150419875,0.0110569085,0.0204336733
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 5",0.0128840734,0.0077788536,0.0212680037
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 5",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 5",0.0138461997,0.0082562711,0.0231325253
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 5",0.0305436577,0.0178770481,0.0517125135
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 5",0.0105524594,0.0057979471,0.0191308089
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 6",0.0113165553,0.0067697799,0.0188590901
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 6",0.0122495277,0.0072242798,0.0206974887
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 6",0.0277018191,0.0161341338,0.0471655934
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 6",0.0095174224,0.0051670372,0.0174663049
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 1",0.0128092239,0.0085237253,0.0192076141
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 1",0.0052777812,0.0030999464,0.008971861
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 1",0.0137062436,0.0089920878,0.0208398523
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 1",0.0398899298,0.0254436095,0.0620165927
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 1",0.0097100465,0.0058227614,0.0161503314
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 2",0.0144498817,0.0089102115,0.023352532
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 2",0.0156153093,0.0095365481,0.0254691428
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 2",0.0336501974,0.0197670694,0.0567197429
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 2",0.0120570211,0.006913601,0.020946215
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 3",0.026997364,0.0189618102,0.038305229
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 3",0.0029594746,0.0015095263,0.0057940626
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 3",0.0297180769,0.0208032049,0.0422882837
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 3",0.057449141,0.040671368,0.0805668317
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 3",0.0250796801,0.0163358735,0.0383212981
Cocaine Use in the Past Year,12 or Older,2014-16,"Georgia Region 4",0.0166149446,0.009461406,0.0290186495
Cocaine Use in the Past Year,12 to 17,2014-16,"Georgia Region 4",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Georgia Region 4",0.0180775877,0.010196831,0.0318530844
Cocaine Use in the Past Year,18 to 25,2014-16,"Georgia Region 4",0.0318094341,0.01726946,0.0578704063
Cocaine Use in the Past Year,26 or Older,2014-16,"Georgia Region 4",0.0153734339,0.0082486452,0.0284755795
Cocaine Use in the Past Year,12 or Older,2014-16,"Hawaii",0.0199644059,0.0153270294,0.0259678738
Cocaine Use in the Past Year,12 to 17,2014-16,"Hawaii",0.008578263,0.0048094391,0.0152551808
Cocaine Use in the Past Year,18 or Older,2014-16,"Hawaii",0.0210024594,0.0160442492,0.027450176
Cocaine Use in the Past Year,18 to 25,2014-16,"Hawaii",0.0486107108,0.0362969784,0.0648208875
Cocaine Use in the Past Year,26 or Older,2014-16,"Hawaii",0.0168680735,0.0121042196,0.0234623072
Cocaine Use in the Past Year,12 or Older,2014-16,"Hawaii Hawaii Island",0.0193796821,0.0117301009,0.0318569983
Cocaine Use in the Past Year,12 to 17,2014-16,"Hawaii Hawaii Island",0.0115578816,0.0058088579,0.0228658487
Cocaine Use in the Past Year,18 or Older,2014-16,"Hawaii Hawaii Island",0.0201269083,0.0119468191,0.0337168438
Cocaine Use in the Past Year,18 to 25,2014-16,"Hawaii Hawaii Island",0.0349909081,0.0199670307,0.0606200257
Cocaine Use in the Past Year,26 or Older,2014-16,"Hawaii Hawaii Island",0.0180248069,0.0102276676,0.0315765172
Cocaine Use in the Past Year,12 or Older,2014-16,"Hawaii Honolulu",0.0188681849,0.0138954504,0.0255743479
Cocaine Use in the Past Year,12 to 17,2014-16,"Hawaii Honolulu",0.0078549637,0.0042345799,0.0145254688
Cocaine Use in the Past Year,18 or Older,2014-16,"Hawaii Honolulu",0.0198508295,0.0145033688,0.0271156753
Cocaine Use in the Past Year,18 to 25,2014-16,"Hawaii Honolulu",0.0486914105,0.0345917863,0.0681324585
Cocaine Use in the Past Year,26 or Older,2014-16,"Hawaii Honolulu",0.0153539031,0.0103660102,0.0226868386
Cocaine Use in the Past Year,12 or Older,2014-16,"Hawaii Kauai",0.0246971735,0.014013971,0.0431678906
Cocaine Use in the Past Year,12 to 17,2014-16,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Hawaii Kauai",0.0261431594,0.0145994265,0.0463848403
Cocaine Use in the Past Year,18 to 25,2014-16,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Hawaii Kauai",0.0221849735,0.0117045747,0.0416541089
Cocaine Use in the Past Year,12 or Older,2014-16,"Hawaii Maui",0.0254519824,0.0154611876,0.0416257316
Cocaine Use in the Past Year,12 to 17,2014-16,"Hawaii Maui",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Hawaii Maui",0.0270504342,0.016235416,0.0447420861
Cocaine Use in the Past Year,18 to 25,2014-16,"Hawaii Maui",0.061547062,0.0355119852,0.1045993413
Cocaine Use in the Past Year,26 or Older,2014-16,"Hawaii Maui",0.0225067752,0.0127908363,0.039309087
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho",0.0115303856,0.0084798033,0.0156610712
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho",0.0072716212,0.0044035409,0.0119852298
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho",0.0120478267,0.0087781093,0.0165151738
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho",0.0365641355,0.0268746932,0.0495690748
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho",0.0078856838,0.0052248359,0.0118854292
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 1",0.0109808087,0.0062230297,0.0193054545
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 1",0.0112278708,0.0061266309,0.0204890124
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 1",0.0413817154,0.0220859243,0.0762216686
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 1",0.0071549989,0.0035451948,0.0143873236
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 2",0.0149074438,0.0086184439,0.0256668021
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 2",0.0155320533,0.0088257089,0.0271944972
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 2",0.0449565821,0.0249313214,0.0797509099
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 3",0.0079027255,0.0045632043,0.0136527115
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 3",0.0070617071,0.0037578239,0.0132317879
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 3",0.008016221,0.0044023629,0.0145532967
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 3",0.0193892684,0.0105033027,0.0355230214
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 3",0.0061012309,0.0030630441,0.0121163237
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 4",0.0151014724,0.0099719597,0.0228087846
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 4",0.007051193,0.003846874,0.0128900665
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 4",0.016064237,0.0104352925,0.0246538669
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 4",0.0558638756,0.0360643247,0.0855685725
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 4",0.0100518854,0.0058177642,0.0173138993
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 5",0.0084712654,0.004957594,0.0144390981
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 5",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 5",0.0086347875,0.0048495216,0.0153291092
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 5",0.0260593661,0.0143082357,0.0470013212
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 5",0.0058379766,0.0029928053,0.0113571565
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 6",0.0115008962,0.0064683213,0.020368713
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 6",0.0121446578,0.0066342342,0.0221300975
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2014-16,"Idaho Region 7",0.0098259794,0.0058433828,0.0164779513
Cocaine Use in the Past Year,12 to 17,2014-16,"Idaho Region 7",0.0071523267,0.0038683106,0.0131874113
Cocaine Use in the Past Year,18 or Older,2014-16,"Idaho Region 7",0.0101847723,0.0058308542,0.0177317896
Cocaine Use in the Past Year,18 to 25,2014-16,"Idaho Region 7",0.0259351861,0.0143396034,0.0464653971
Cocaine Use in the Past Year,26 or Older,2014-16,"Idaho Region 7",0.0066218278,0.0034611343,0.0126322658
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois",0.0174187777,0.0143206648,0.0211727351
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois",0.0057189675,0.0038994124,0.0083804256
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois",0.0186477747,0.0152934614,0.0227208139
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois",0.0496509614,0.0408285457,0.0602599955
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois",0.0135092149,0.0103921457,0.0175446571
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1 (Cook)",0.0192011889,0.0148757497,0.0247527391
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1 (Cook)",0.0041872374,0.0026160492,0.0066957398
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1 (Cook)",0.0206797591,0.0159699828,0.0267407705
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1 (Cook)",0.0457123287,0.0349672344,0.0595555175
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1 (Cook)",0.0166753387,0.012198103,0.0227580542
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.5 (South Side)",0.0250599329,0.0140673678,0.0442567587
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.5 (South Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.5 (South Side)",0.0273445581,0.0152701805,0.0484961479
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.5 (South Side)",0.0338475301,0.0192380648,0.0588853655
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.5 (South Side)",0.0261870594,0.0138527545,0.0489584333
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.6 (Southwest Side)",0.0175766603,0.0099057738,0.0310017694
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.6 (Southwest Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.6 (Southwest Side)",0.0194066232,0.0107717844,0.034720345
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.6 (Southwest Side)",0.0307905887,0.0169104857,0.055421199
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.6 (Southwest Side)",0.0171533578,0.0089821366,0.0325142096
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.7 (Suburban Cook)",0.0137211913,0.0091984103,0.0204219494
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.7 (Suburban Cook)",0.0043372744,0.0024964306,0.0075252983
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.7 (Suburban Cook)",0.0147322448,0.0097698798,0.0221587162
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.7 (Suburban Cook)",0.0429774716,0.02837507,0.0645949854
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.7 (Suburban Cook)",0.0105549136,0.0064406769,0.0172516479
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 2a (DuPage)",0.0154237322,0.010027965,0.0236534416
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 2a (DuPage)",0.0066673552,0.0038688272,0.0114669039
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 2a (DuPage)",0.0164116811,0.0104997209,0.0255664145
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 2a (DuPage)",0.0536664041,0.0327996946,0.0866193478
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 2a (DuPage)",0.0106745246,0.0063032876,0.0180221713
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 2b",0.0152138726,0.0106079121,0.021775727
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 2b",0.0068280489,0.0041728246,0.011153904
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 2b",0.0163141637,0.0111873576,0.0237340272
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 2b",0.0489813902,0.0327746093,0.0726007472
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 2b",0.0107478021,0.0067520336,0.0170675827
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 2c (Winnebago)",0.0146404232,0.0084324459,0.025302099
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 2c (Winnebago)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 2c (Winnebago)",0.015662431,0.0088583256,0.0275475322
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 2c (Winnebago)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 2c (Winnebago)",0.0119462806,0.0063074132,0.0225121231
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 2d",0.0151957008,0.009412426,0.0244447043
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 2d",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 2d",0.016096894,0.0097688106,0.0264148624
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 2d",0.046297179,0.027373804,0.0772630166
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 2d",0.0107215682,0.0059817257,0.0191448641
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 3a (Champaign)",0.0294260855,0.0186840696,0.0460541581
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 3a (Champaign)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 3a (Champaign)",0.0312758693,0.0197619601,0.049161684
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 3a (Champaign)",0.0664818152,0.040786074,0.1065676566
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 3a (Champaign)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 3b",0.0165441638,0.0111655727,0.0244496245
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 3b",0.0066487898,0.0038966522,0.0113226194
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 3b",0.0175182526,0.0116709441,0.0262174323
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 3b",0.0576080514,0.037625516,0.087241066
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 3b",0.0107146091,0.0064457848,0.017759996
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 4a (Sangamon)",0.0155466075,0.0092290656,0.0260748635
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 4a (Sangamon)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 4a (Sangamon)",0.0165886167,0.009700636,0.0282280284
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 4a (Sangamon)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 4a (Sangamon)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 2",0.0152188868,0.0117096757,0.0197587294
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 2",0.0067273024,0.0044138866,0.0102407587
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 2",0.0162546506,0.0123926834,0.0212941843
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 2",0.0489341668,0.0366816726,0.0650031044
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 2",0.0108129154,0.0076562623,0.0152510449
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 4b",0.0146308957,0.0090732255,0.0235120602
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 4b",0.0074647489,0.0042123763,0.0131950012
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 4b",0.0153171434,0.0093180164,0.0250808472
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 4b",0.0491745175,0.0285606754,0.0833893687
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 4b",0.0098791343,0.005588039,0.017407709
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 5a",0.0192471847,0.0119996304,0.0307359502
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 5a",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 5a",0.0207090276,0.012787754,0.0333712059
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 5a",0.0607081197,0.0368371475,0.0984664034
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 5a",0.0144310891,0.0082690865,0.0250688544
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 5b",0.0167781594,0.0105540126,0.0265743627
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 5b",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 5b",0.0175762232,0.0108792869,0.0282777215
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 5b",0.0514930503,0.031106335,0.0840814741
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 5b",0.0121567305,0.006978107,0.0210968879
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 3",0.0183800113,0.0131703138,0.0255970223
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 3",0.0064605342,0.0038788644,0.0107419655
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 3",0.0195141916,0.0138613278,0.0274083075
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 3",0.0598118641,0.0421379209,0.084246809
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 3",0.0115676466,0.0074218062,0.0179873962
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 4",0.0148347276,0.0098990397,0.0221762426
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 4",0.0069687333,0.0041179172,0.0117698319
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 4",0.0155989079,0.0102669264,0.0236338548
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 4",0.048412047,0.0304223224,0.0762036068
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 4",0.0104512715,0.0065006366,0.0167623193
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 5",0.017877843,0.0125463267,0.025416652
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 5",0.0064898931,0.0039320414,0.0106938017
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 5",0.0189643528,0.0131932309,0.0271903808
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 5",0.0555407395,0.0382113374,0.0800749571
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 5",0.0131658733,0.0085897852,0.0201303086
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.1 (Far North Side)",0.0215603065,0.0131019981,0.0352838543
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.1 (Far North Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.1 (Far North Side)",0.0228234643,0.0137641109,0.0376181248
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.1 (Far North Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.1 (Far North Side)",0.0179904136,0.0102684511,0.0313355049
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.2 (Northwest Side)",0.0164996034,0.0098026356,0.0276440776
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.2 (Northwest Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.2 (Northwest Side)",0.0175696762,0.0102536287,0.0299478341
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.2 (Northwest Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.2 (Northwest Side)",0.0129012689,0.0071118764,0.0232929298
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.3 (North Central Side)",0.032927222,0.0200587729,0.0535997051
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.3 (North Central Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.3 (North Central Side)",0.0340929903,0.0207154077,0.0556188857
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.3 (North Central Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.3 (North Central Side)",0.0258320837,0.014736482,0.044901217
Cocaine Use in the Past Year,12 or Older,2014-16,"Illinois Region 1.4 (West Side)",0.0265763415,0.0159812324,0.0438824628
Cocaine Use in the Past Year,12 to 17,2014-16,"Illinois Region 1.4 (West Side)",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Illinois Region 1.4 (West Side)",0.0288272252,0.0172345738,0.0478379829
Cocaine Use in the Past Year,18 to 25,2014-16,"Illinois Region 1.4 (West Side)",0.0372281327,0.0213756294,0.0640674434
Cocaine Use in the Past Year,26 or Older,2014-16,"Illinois Region 1.4 (West Side)",0.0271852827,0.015641397,0.0468435126
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana",0.0117470641,0.0086310459,0.0159699188
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana",0.0047850791,0.0029158235,0.0078432376
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana",0.012507644,0.0091560659,0.0170649377
Cocaine Use in the Past Year,18 to 25,2014-16,"Indiana",0.0362197201,0.0264814721,0.0493575298
Cocaine Use in the Past Year,26 or Older,2014-16,"Indiana",0.008320308,0.0056002543,0.0123450952
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana Central",0.0118726149,0.0074112105,0.0189683745
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana Central",0.0041446608,0.0022548695,0.0076061997
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana Central",0.0127765425,0.007874857,0.0206657179
Cocaine Use in the Past Year,18 to 25,2014-16,"Indiana Central",0.0365633634,0.0221481336,0.0597871796
Cocaine Use in the Past Year,26 or Older,2014-16,"Indiana Central",0.0089396997,0.0050301335,0.0158395207
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana East",0.0118661702,0.0069408112,0.0202155267
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana East",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana East",0.0125140915,0.0071933134,0.0216846014
Cocaine Use in the Past Year,18 to 25,2014-16,"Indiana East",0.0351073146,0.0197253863,0.061728798
Cocaine Use in the Past Year,26 or Older,2014-16,"Indiana East",0.0082221207,0.0042824566,0.0157288443
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana North Central",0.0108388499,0.0062245085,0.0188091431
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana North Central",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana North Central",0.0115375504,0.0065020601,0.0203927067
Cocaine Use in the Past Year,18 to 25,2014-16,"Indiana North Central",0.0335142539,0.018534019,0.0598638448
Cocaine Use in the Past Year,26 or Older,2014-16,"Indiana North Central",0.0078263354,0.0040405609,0.0151053673
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana Northeast",0.0115857522,0.0066956234,0.0199755487
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana Northeast",0.0123647925,0.0070032792,0.0217410613
Cocaine Use in the Past Year,18 to 25,2014-16,"Indiana Northeast",0.0341688747,0.0189011391,0.061002573
Cocaine Use in the Past Year,26 or Older,2014-16,"Indiana Northeast",0.0086877191,0.0045427042,0.0165519875
Cocaine Use in the Past Year,12 or Older,2014-16,"Indiana Northwest",0.012109211,0.0069615469,0.0209828481
Cocaine Use in the Past Year,12 to 17,2014-16,"Indiana Northwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2014-16,"Indiana Northwest",0.0130312061,0.0073790916,0.0229127001
