outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 2 plus Madison and Taylor",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 2 plus Madison and Taylor",0.0282168751,0.0181827874,0.0435426555
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 2 plus Madison and Taylor",0.0523807855,0.0331239488,0.0818846063
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 2 plus Madison and Taylor",0.0211548721,0.0118679949,0.0374335635
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Circuit 8 plus Columbia, Dixie, Hamilton, Lafayette, and Suwannee",0.0225090242,0.0148227427,0.0340432726
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 8 plus Columbia, Dixie, Hamilton, Lafayette, and Suwannee",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 8 plus Columbia, Dixie, Hamilton, Lafayette, and Suwannee",0.0237892739,0.0155792098,0.0361669903
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 8 plus Columbia, Dixie, Hamilton, Lafayette, and Suwannee",0.053936311,0.03446067,0.0834672262
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 8 plus Columbia, Dixie, Hamilton, Lafayette, and Suwannee",0.0159607302,0.0089368787,0.0283470126
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Northeast",0.0203109825,0.0156053044,0.026397576
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Northeast",0.0069519876,0.0045865757,0.0105244037
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Northeast",0.0215015028,0.0164302891,0.0280932413
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Northeast",0.0512603787,0.0400609261,0.0653775213
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Northeast",0.0169725787,0.0119469668,0.0240607837
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Northwest",0.023958879,0.0176421563,0.0324625475
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Northwest",0.0067492914,0.0042965234,0.0105873891
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Northwest",0.0255067283,0.018692095,0.0347178958
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Northwest",0.0520783422,0.0384273614,0.0702245579
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Northwest",0.0200860861,0.0134157321,0.0299722108
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Southeast",0.0197464768,0.0142400052,0.0273232277
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Southeast",0.006711932,0.0042421269,0.0106043669
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Southeast",0.0208967108,0.0149751256,0.0290907038
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Southeast",0.0624962029,0.04504777,0.0860936711
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Southeast",0.0156604171,0.0102379879,0.0238854649
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Circuit 15 (Palm Beach)",0.0207144032,0.0140111597,0.0305253392
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 15 (Palm Beach)",0.0064042747,0.0037284371,0.0109793531
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 15 (Palm Beach)",0.0219668367,0.0147536747,0.0325899063
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 15 (Palm Beach)",0.0663741292,0.0448001939,0.0972791411
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 15 (Palm Beach)",0.016267186,0.0097237295,0.0270935028
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Circuit 19",0.0176239538,0.0109129743,0.0283436152
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 19",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 19",0.0185451366,0.0113544515,0.0301507488
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 19",0.0534598565,0.0328616233,0.0858236692
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 19",0.0143366842,0.0079033323,0.0258702603
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Circuit 20",0.0217387567,0.0140613528,0.0334656889
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 20",0.0082347651,0.0047649458,0.0141952576
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 20",0.022821101,0.0146556737,0.0353725898
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 20",0.0705333324,0.0454267641,0.1079467114
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 20",0.0173863795,0.0100464986,0.0299266023
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida Circuit 5",0.0164801058,0.0106238567,0.0254813868
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida Circuit 5",0.0079825936,0.0046314039,0.0137251996
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida Circuit 5",0.0171503771,0.0109372178,0.0267974478
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida Circuit 5",0.0540735969,0.0349420649,0.0827815275
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida Circuit 5",0.0132927176,0.0076095945,0.0231213167
Cocaine Use in the Past Year,12 or Older,2012-14,"Florida South (Circuits 11 and 16)",0.0155267192,0.0107776555,0.0223211905
Cocaine Use in the Past Year,12 to 17,2012-14,"Florida South (Circuits 11 and 16)",0.0072136092,0.0042501978,0.0122178796
Cocaine Use in the Past Year,18 or Older,2012-14,"Florida South (Circuits 11 and 16)",0.0162722582,0.0111848415,0.023618411
Cocaine Use in the Past Year,18 to 25,2012-14,"Florida South (Circuits 11 and 16)",0.0432569544,0.0298671527,0.0622642969
Cocaine Use in the Past Year,26 or Older,2012-14,"Florida South (Circuits 11 and 16)",0.0120685303,0.0073501378,0.0197555949
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia",0.0169967085,0.0125008113,0.0230717703
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia",0.0051532121,0.0031489204,0.0084224594
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia",0.0183483789,0.0134228956,0.0250353864
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia",0.03316557,0.0249648967,0.0439386739
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia",0.0157148277,0.0106145073,0.0232083884
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 5",0.0152674495,0.0090244836,0.0257171029
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 5",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 5",0.016341153,0.0095560469,0.0278086415
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 5",0.0299694909,0.0179151058,0.0497241416
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 5",0.0135459068,0.007002146,0.0260446543
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 6",0.0146000258,0.0086135157,0.024643815
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 6",0.0157825985,0.0092158588,0.0269014083
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 6",0.030898014,0.0186494051,0.0507750674
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 6",0.0130778778,0.00668903,0.025412746
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 1",0.0133390351,0.0083627937,0.0212130226
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 1",0.0057497211,0.0031682641,0.0104125424
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 1",0.0142519458,0.0088111286,0.0229745605
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 1",0.0341431722,0.0211662815,0.0546320451
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 1",0.0111990967,0.0060954582,0.0204878516
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 2",0.0180712905,0.0109583953,0.0296625715
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 2",0.0194765225,0.0117081849,0.0322310282
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 2",0.0326495645,0.0197106535,0.0536175611
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 2",0.0168023289,0.0090595018,0.0309559449
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 3",0.0215075501,0.0136496926,0.0337343077
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 3",0.0049079838,0.0024962244,0.0096274059
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 3",0.0233785045,0.0147482081,0.0368700528
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 3",0.0366834557,0.0229744935,0.0580862747
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 3",0.0210874247,0.0122383365,0.0361011079
Cocaine Use in the Past Year,12 or Older,2012-14,"Georgia Region 4",0.0168142232,0.0096133628,0.0292495693
Cocaine Use in the Past Year,12 to 17,2012-14,"Georgia Region 4",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Georgia Region 4",0.0181260928,0.01027047,0.0317972444
Cocaine Use in the Past Year,18 to 25,2012-14,"Georgia Region 4",0.0269149662,0.0153312566,0.0468345944
Cocaine Use in the Past Year,26 or Older,2012-14,"Georgia Region 4",0.0163542663,0.0084356812,0.0314701242
Cocaine Use in the Past Year,12 or Older,2012-14,"Hawaii",0.0166604238,0.0118391127,0.023398654
Cocaine Use in the Past Year,12 to 17,2012-14,"Hawaii",0.0055115514,0.0030725687,0.0098674179
Cocaine Use in the Past Year,18 or Older,2012-14,"Hawaii",0.0176977574,0.0125049471,0.0249923613
Cocaine Use in the Past Year,18 to 25,2012-14,"Hawaii",0.0434364804,0.0310224617,0.0605079172
Cocaine Use in the Past Year,26 or Older,2012-14,"Hawaii",0.0136572615,0.0086484254,0.0215040971
Cocaine Use in the Past Year,12 or Older,2012-14,"Hawaii Hawaii Island",0.0153312455,0.0087713496,0.0266651635
Cocaine Use in the Past Year,12 to 17,2012-14,"Hawaii Hawaii Island",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Hawaii Hawaii Island",0.0162776634,0.0092082681,0.0286176321
Cocaine Use in the Past Year,18 to 25,2012-14,"Hawaii Hawaii Island",0.036755519,0.0212564407,0.0628302373
Cocaine Use in the Past Year,26 or Older,2012-14,"Hawaii Hawaii Island",0.0133312268,0.0066374283,0.02659494
Cocaine Use in the Past Year,12 or Older,2012-14,"Hawaii Honolulu",0.0174798749,0.011877948,0.0256552097
Cocaine Use in the Past Year,12 to 17,2012-14,"Hawaii Honolulu",0.0053415745,0.0027947337,0.0101856449
Cocaine Use in the Past Year,18 or Older,2012-14,"Hawaii Honolulu",0.0185857994,0.0125506506,0.0274423782
Cocaine Use in the Past Year,18 to 25,2012-14,"Hawaii Honolulu",0.0450768956,0.0307871625,0.0655505728
Cocaine Use in the Past Year,26 or Older,2012-14,"Hawaii Honolulu",0.0141983639,0.0084543738,0.0237514005
Cocaine Use in the Past Year,12 or Older,2012-14,"Hawaii Kauai",0.0149365298,0.0083856148,0.0264684748
Cocaine Use in the Past Year,12 to 17,2012-14,"Hawaii Kauai",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Hawaii Kauai",0.0157937815,0.0087579574,0.02832044
Cocaine Use in the Past Year,18 to 25,2012-14,"Hawaii Kauai",0.0417606999,0.0235965732,0.0728637468
Cocaine Use in the Past Year,26 or Older,2012-14,"Hawaii Kauai",0.0124624511,0.0060415907,0.0255319632
Cocaine Use in the Past Year,12 or Older,2012-14,"Hawaii Maui",0.013889625,0.007999713,0.0240111107
Cocaine Use in the Past Year,12 to 17,2012-14,"Hawaii Maui",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Hawaii Maui",0.014651962,0.0083351125,0.025632359
Cocaine Use in the Past Year,18 to 25,2012-14,"Hawaii Maui",0.0401573179,0.0228626025,0.0696029392
Cocaine Use in the Past Year,26 or Older,2012-14,"Hawaii Maui",0.0112706336,0.0055532768,0.0227396757
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho",0.0108547327,0.0078040797,0.0150797765
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho",0.0051648153,0.0029577131,0.0090040261
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho",0.0115449861,0.0082320516,0.016169452
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho",0.0350171039,0.0260286347,0.046959903
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho",0.0074564266,0.0044712084,0.0124098911
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 1",0.0086927193,0.0049423324,0.0152454073
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 1",0.0091013414,0.0050716311,0.0162805012
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 1",0.0282529716,0.016051851,0.0492639121
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 1",0.0065003259,0.0030924227,0.0136125157
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 2",0.01191648,0.006954942,0.0203449803
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 2",0.0124819758,0.0072172304,0.0215040035
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 2",0.0336246474,0.0188767507,0.0591994509
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 3",0.0099463779,0.0059648775,0.0165412686
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 3",0.0051742787,0.0025268153,0.0105662305
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 3",0.0105981754,0.0062606273,0.0178868138
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 3",0.0332090937,0.0194318925,0.0561945355
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 3",0.0067742078,0.0032745176,0.0139618513
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 4",0.0129620399,0.0082803082,0.0202368327
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 4",0.0053517939,0.0027272027,0.0104756936
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 4",0.0138595715,0.0087497364,0.0218876517
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 4",0.0465752995,0.0297134712,0.0722929555
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 4",0.0087531029,0.0044986707,0.0169624326
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 5",0.0093813662,0.0055533505,0.0158061551
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 5",0.0052477058,0.0025801425,0.0106437843
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 5",0.0099053699,0.0057610263,0.0169801377
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 5",0.0318562416,0.0185144239,0.0542806886
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 5",0.006342312,0.0030316221,0.0132205051
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 6",0.0117651804,0.0068198728,0.0202234691
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 6",0.0125649061,0.0071752984,0.0219134754
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 6",0.0333724978,0.0189651494,0.0580768143
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2012-14,"Idaho Region 7",0.0100245832,0.00600742,0.0166829384
Cocaine Use in the Past Year,12 to 17,2012-14,"Idaho Region 7",0.004798638,0.0023905573,0.0096090863
Cocaine Use in the Past Year,18 or Older,2012-14,"Idaho Region 7",0.0107267361,0.0063272381,0.0181295101
Cocaine Use in the Past Year,18 to 25,2012-14,"Idaho Region 7",0.0280348772,0.0163903658,0.0475522677
Cocaine Use in the Past Year,26 or Older,2012-14,"Idaho Region 7",0.0066821986,0.0031758005,0.0140056132
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois",0.0178864635,0.0148839335,0.0214814847
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois",0.0050701002,0.003275668,0.0078398022
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois",0.0192649862,0.0159746945,0.0232169865
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois",0.0419783483,0.0349063661,0.0504082686
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois",0.0154332791,0.0119960095,0.0198356715
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois Region 1 (Cook)",0.0204661659,0.0155162656,0.0269519217
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois Region 1 (Cook)",0.0048388147,0.0027925303,0.0083719675
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois Region 1 (Cook)",0.0220394576,0.016639583,0.029139771
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois Region 1 (Cook)",0.0422608292,0.0317122211,0.056114931
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois Region 1 (Cook)",0.0186828714,0.0130509984,0.0266793593
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois Region 2",0.0156490621,0.0117634693,0.0207911035
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois Region 2",0.0050797348,0.0029782974,0.0086510461
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois Region 2",0.0169725684,0.0126703578,0.0227020025
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois Region 2",0.04332972,0.0320124193,0.0584065962
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois Region 2",0.0126591328,0.0084870064,0.0188432565
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois Region 3",0.0173036801,0.0118562937,0.0251900714
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois Region 3",0.0052239971,0.0029196895,0.0093299172
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois Region 3",0.018474923,0.0125849932,0.0270459079
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois Region 3",0.041176003,0.0274607352,0.0613095286
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois Region 3",0.013879374,0.0083894881,0.0228788271
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois Region 4",0.018292275,0.0120500783,0.027677473
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois Region 4",0.0062376235,0.0033763092,0.0114958399
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois Region 4",0.0194922035,0.0127525474,0.0296866276
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois Region 4",0.042147429,0.0265455045,0.0662947746
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois Region 4",0.0158652969,0.0094478054,0.0265251873
Cocaine Use in the Past Year,12 or Older,2012-14,"Illinois Region 5",0.0146164418,0.0095019661,0.0224214909
Cocaine Use in the Past Year,12 to 17,2012-14,"Illinois Region 5",0.0049814589,0.0027408715,0.0090370671
Cocaine Use in the Past Year,18 or Older,2012-14,"Illinois Region 5",0.0155624705,0.0100339015,0.0240631762
Cocaine Use in the Past Year,18 to 25,2012-14,"Illinois Region 5",0.0373511795,0.0239876558,0.057719252
Cocaine Use in the Past Year,26 or Older,2012-14,"Illinois Region 5",0.0119885739,0.0068379375,0.0209371083
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana",0.013141788,0.00969888,0.0177849104
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana",0.0056263613,0.0033505123,0.0094334579
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana",0.01397325,0.0102537756,0.0190160113
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana",0.0416107202,0.0313475619,0.0550430871
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana",0.009068746,0.005659659,0.014501344
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana Central",0.0141386385,0.0090124536,0.0221154724
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana Central",0.0052588896,0.002702548,0.0102085243
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana Central",0.0151795882,0.0095819321,0.0239681951
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana Central",0.047969765,0.0296429502,0.0767312017
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana Central",0.0098870357,0.0051661642,0.0188401698
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana East",0.012232953,0.0072209238,0.0206514562
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana East",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana East",0.0128876152,0.0075210258,0.0219986292
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana East",0.035881749,0.0207655443,0.0613127621
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana East",0.0084389759,0.0040043202,0.0176976032
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana North Central",0.0104326747,0.0062877834,0.0172624035
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana North Central",0.005485761,0.002770907,0.0108316581
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana North Central",0.0109974785,0.0065385563,0.0184406891
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana North Central",0.0331111406,0.0197030507,0.0551304094
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana North Central",0.007291601,0.0035881104,0.0147610441
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana Northeast",0.0116690398,0.0070197479,0.0193376652
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana Northeast",0.0124152261,0.0073628721,0.0208616104
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana Northeast",0.0359274203,0.020677867,0.0617145309
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana Northeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana Northwest",0.0140578048,0.0084852884,0.0232042967
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana Northwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana Northwest",0.015048593,0.008971825,0.0251368609
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana Northwest",0.0426863138,0.0253550289,0.0710012866
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana Northwest",0.0105525852,0.00530283,0.0208904017
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana Southeast",0.0120676694,0.007147745,0.0203048115
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana Southeast",0.0127036593,0.0074132531,0.02168703
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana Southeast",0.0410889943,0.0239450631,0.0696317894
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana Southeast",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana Southwest",0.0116413982,0.0067172029,0.0201023288
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana Southwest",0.0122706843,0.0069786886,0.021488803
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana Southwest",0.0353274853,0.0203142389,0.0607482661
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana Southwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2012-14,"Indiana West",0.0173264665,0.0109655936,0.02727537
Cocaine Use in the Past Year,12 to 17,2012-14,"Indiana West",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Indiana West",0.0182988086,0.0114955189,0.0290102648
Cocaine Use in the Past Year,18 to 25,2012-14,"Indiana West",0.0477005943,0.0293278065,0.0766740821
Cocaine Use in the Past Year,26 or Older,2012-14,"Indiana West",0.0097246703,0.0048085913,0.0195678959
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa",0.0126849741,0.0091798138,0.0175048766
Cocaine Use in the Past Year,12 to 17,2012-14,"Iowa",0.0052341401,0.0030395839,0.0089988475
Cocaine Use in the Past Year,18 or Older,2012-14,"Iowa",0.0134592335,0.0096906895,0.0186656773
Cocaine Use in the Past Year,18 to 25,2012-14,"Iowa",0.0375650369,0.0279304952,0.0503508408
Cocaine Use in the Past Year,26 or Older,2012-14,"Iowa",0.0091861151,0.00574551,0.014656698
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa Central",0.0107403675,0.0063776435,0.0180333152
Cocaine Use in the Past Year,12 to 17,2012-14,"Iowa Central",0.0046797687,0.0023352333,0.0093561044
Cocaine Use in the Past Year,18 or Older,2012-14,"Iowa Central",0.011398623,0.0066878143,0.0193629803
Cocaine Use in the Past Year,18 to 25,2012-14,"Iowa Central",0.0298152752,0.0173294293,0.0508318178
Cocaine Use in the Past Year,26 or Older,2012-14,"Iowa Central",0.0083946591,0.0042037708,0.0166935519
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa North Central",0.0173864678,0.0106089151,0.0283697357
Cocaine Use in the Past Year,12 to 17,2012-14,"Iowa North Central",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Iowa North Central",0.0184895075,0.0111971535,0.0303852003
Cocaine Use in the Past Year,18 to 25,2012-14,"Iowa North Central",0.0512102571,0.0303388709,0.085178661
Cocaine Use in the Past Year,26 or Older,2012-14,"Iowa North Central",0.0107173913,0.0053728396,0.0212646931
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa Northeast",0.0135959252,0.0083024413,0.0221889221
Cocaine Use in the Past Year,12 to 17,2012-14,"Iowa Northeast",0.0054621258,0.0027590027,0.0107849823
Cocaine Use in the Past Year,18 or Older,2012-14,"Iowa Northeast",0.014428948,0.00872812,0.0237640432
Cocaine Use in the Past Year,18 to 25,2012-14,"Iowa Northeast",0.0394959474,0.0242614594,0.0636723742
Cocaine Use in the Past Year,26 or Older,2012-14,"Iowa Northeast",0.0099746272,0.0051013282,0.019412551
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa Northwest",0.0102478151,0.0058970709,0.0177511364
Cocaine Use in the Past Year,12 to 17,2012-14,"Iowa Northwest",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2012-14,"Iowa Northwest",0.0107712117,0.0061098685,0.0189210872
Cocaine Use in the Past Year,18 to 25,2012-14,"Iowa Northwest",0.0315883081,0.0180441483,0.0547322257
Cocaine Use in the Past Year,26 or Older,2012-14,"Iowa Northwest",0.0075128132,0.0035824374,0.0156874072
Cocaine Use in the Past Year,12 or Older,2012-14,"Iowa Southeast",0.0137561186,0.0085273123,0.0221196118
