outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 1",0.5835292204,0.5161013212,0.6479702032
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 2",0.5111873769,0.4469550316,0.5750523954
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 3",0.4019561367,0.3530753202,0.4528669102
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 3",0.1199343473,0.0914950636,0.15569843
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 3",0.4389521473,0.3847594237,0.4946410832
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 3",0.4290650881,0.3698174602,0.490417878
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 4",0.5430950716,0.5002529843,0.5853089818
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 4",0.14455422,0.1155049984,0.179427205
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 4",0.5879449898,0.5408711859,0.6334631395
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 4",0.6305632034,0.5798771295,0.6785243185
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 4",0.5811156295,0.5283486857,0.6320899413
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 5",0.4294359515,0.3738010784,0.486912655
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 5",0.1456760978,0.1097201607,0.19088857
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 5",0.4656918037,0.4047003874,0.5277265975
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 5",0.4605466923,0.3954197298,0.527049232
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 6",0.4020472619,0.3492896901,0.4571748789
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 6",0.114241034,0.0862829174,0.1497734172
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 6",0.4410183784,0.3823906829,0.5013382908
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 6",0.4346668173,0.3698571019,0.501789736
Alcohol Use in the Past Month,12 or Older,2008-10,"Idaho Region 7",0.3352084975,0.2862260494,0.3880165967
Alcohol Use in the Past Month,12 to 17,2008-10,"Idaho Region 7",0.0811292892,0.0578853627,0.1125913843
Alcohol Use in the Past Month,18 or Older,2008-10,"Idaho Region 7",0.3690519241,0.3144990735,0.4271707847
Alcohol Use in the Past Month,18 to 25,2008-10,"Idaho Region 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Idaho Region 7",0.3768965089,0.314202215,0.4440014312
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois",0.542556666,0.5275946862,0.5574422674
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois",0.1424038465,0.131030865,0.1545883502
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois",0.5869961908,0.5704200182,0.6033774806
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois",0.6560391947,0.6374662208,0.6741470398
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois",0.5745551924,0.5558853957,0.5930147594
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois Region 1 (Cook)",0.5478097421,0.5237000971,0.5716970797
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois Region 1 (Cook)",0.1430742642,0.1257494003,0.1623427938
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois Region 1 (Cook)",0.5935713069,0.5669239494,0.6196789826
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois Region 1 (Cook)",0.6391944496,0.6112683642,0.6662098521
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois Region 1 (Cook)",0.5858896584,0.5557388873,0.6154102526
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois Region 2",0.571742205,0.5483340241,0.5948336352
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois Region 2",0.1436974926,0.1259795084,0.1634413838
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois Region 2",0.6228722754,0.5968622943,0.6481932599
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois Region 2",0.6772263876,0.647107223,0.7059430506
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois Region 2",0.6132455491,0.5836191777,0.6420567997
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois Region 3",0.5213585095,0.4900312621,0.5525186571
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois Region 3",0.1341478491,0.1104805125,0.1619620982
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois Region 3",0.5588508876,0.52478964,0.5923671092
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois Region 3",0.6679113378,0.6284152847,0.7051788469
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois Region 3",0.5341099945,0.4945824884,0.573213745
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois Region 4",0.4920327459,0.4523795362,0.5317864553
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois Region 4",0.1449879955,0.1151249348,0.1810128186
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois Region 4",0.526648606,0.4837579777,0.5691495072
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois Region 4",0.6406198287,0.589570668,0.6886723996
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois Region 4",0.5059256311,0.4574804993,0.5542597459
Alcohol Use in the Past Month,12 or Older,2008-10,"Illinois Region 5",0.4840147689,0.4491290631,0.5190569666
Alcohol Use in the Past Month,12 to 17,2008-10,"Illinois Region 5",0.1416468052,0.1167797582,0.1707851234
Alcohol Use in the Past Month,18 or Older,2008-10,"Illinois Region 5",0.5182743203,0.4804020767,0.5559377533
Alcohol Use in the Past Month,18 to 25,2008-10,"Illinois Region 5",0.6468971288,0.6028544598,0.6885786457
Alcohol Use in the Past Month,26 or Older,2008-10,"Illinois Region 5",0.4942880135,0.4514322252,0.5372279033
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana",0.4816038964,0.454587581,0.5087282031
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana",0.1344937256,0.1171574546,0.1539479817
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana",0.5202826098,0.4905247897,0.5498971993
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana",0.5881974918,0.5539901092,0.6215734408
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana",0.5086495466,0.4757460596,0.5414782668
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana Central",0.485074453,0.4394244467,0.5309748769
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana Central",0.1192690722,0.0925928941,0.1523404291
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana Central",0.528536615,0.4781458972,0.5783523871
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana Central",0.592207718,0.5325925909,0.6492270935
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana Central",0.5187911181,0.4635175443,0.5736085575
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana East",0.3952473867,0.3343296624,0.4596012138
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana East",0.1221437076,0.0901443162,0.163461488
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana East",0.4227241385,0.3567689469,0.4915544926
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana East",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana East",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana North Central",0.5147660316,0.461411302,0.5677862985
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana North Central",0.1506363202,0.1156553236,0.1938780735
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana North Central",0.5563653056,0.4978702228,0.6133382835
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana North Central",0.5450671626,0.4810927492,0.6075877179
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana Northeast",0.4923692152,0.4369307155,0.5479960174
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana Northeast",0.1360997176,0.1030107808,0.1777116495
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana Northeast",0.5355975064,0.4748331518,0.5953230761
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana Northeast",0.5293734319,0.4630397631,0.5946855178
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana Northwest",0.4933290839,0.4359321982,0.5509023546
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana Northwest",0.1338428485,0.1024178469,0.1730510433
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana Northwest",0.5353867182,0.4720895198,0.5975641478
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana Northwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana Northwest",0.5313283162,0.4633106639,0.5982014866
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana Southeast",0.4497519509,0.3959298982,0.5047766433
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana Southeast",0.1536249514,0.1183951992,0.1969952598
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana Southeast",0.4815872164,0.423202604,0.5404789968
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana Southeast",0.4709052163,0.4080513446,0.5346954951
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana Southwest",0.4367002352,0.3763380673,0.4989976849
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana Southwest",0.1236588006,0.0925545188,0.1633346415
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana Southwest",0.4694088522,0.4039586227,0.53592857
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Indiana West",0.5384379896,0.4876928258,0.5883989115
Alcohol Use in the Past Month,12 to 17,2008-10,"Indiana West",0.1497768156,0.1152846118,0.1923451872
Alcohol Use in the Past Month,18 or Older,2008-10,"Indiana West",0.5746698179,0.5200120651,0.6275612578
Alcohol Use in the Past Month,18 to 25,2008-10,"Indiana West",0.6790497065,0.6149529705,0.7370391449
Alcohol Use in the Past Month,26 or Older,2008-10,"Indiana West",0.5471263161,0.4849930257,0.6078250012
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa",0.5592077513,0.5334406014,0.5846598426
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa",0.1696223422,0.1492578218,0.19213785
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa",0.5998599314,0.5715577151,0.627510982
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa",0.6845930324,0.6526747686,0.7148595502
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa",0.5847088537,0.5532662611,0.615476485
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa Central",0.6126243044,0.5660626739,0.6572152796
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa Central",0.1925024468,0.1524773193,0.2400581776
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa Central",0.6579640911,0.6072041761,0.7053475427
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa Central",0.7376191418,0.6802177272,0.7879292689
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa Central",0.645784842,0.5903586437,0.6975536552
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa North Central",0.5410277183,0.4858199523,0.5952463615
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa North Central",0.1552695843,0.1185718525,0.200738517
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa North Central",0.5779906596,0.5184500163,0.6353474272
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa North Central",0.551421919,0.4844984508,0.6165336553
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa Northeast",0.5981723472,0.5553189982,0.6395763244
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa Northeast",0.1749767846,0.1391659941,0.2176724391
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa Northeast",0.6424630643,0.5957594172,0.6866092607
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa Northeast",0.7235826225,0.6698817618,0.771527281
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa Northeast",0.6275598909,0.5749643421,0.6772999053
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa Northwest",0.5080940731,0.454258145,0.5617429313
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa Northwest",0.1643302353,0.1276097707,0.2090847623
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa Northwest",0.5454366,0.4866767661,0.6029576252
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa Northwest",0.6249771213,0.5603647935,0.6854243044
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa Northwest",0.5320300155,0.4672333846,0.5957640776
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa Southeast",0.5348508639,0.4914457824,0.5777344502
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa Southeast",0.1521195907,0.1216746533,0.1885470482
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa Southeast",0.5737563255,0.5266103612,0.6195986577
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa Southeast",0.6586519074,0.6009065349,0.7120458588
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa Southeast",0.5577773337,0.5056286376,0.6086824029
Alcohol Use in the Past Month,12 or Older,2008-10,"Iowa Southwest",0.5226740531,0.4626270122,0.5820727851
Alcohol Use in the Past Month,12 to 17,2008-10,"Iowa Southwest",0.1741763915,0.1335048077,0.2240348008
Alcohol Use in the Past Month,18 or Older,2008-10,"Iowa Southwest",0.5595299184,0.4944385114,0.6226369362
Alcohol Use in the Past Month,18 to 25,2008-10,"Iowa Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Iowa Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas",0.5380291128,0.509243208,0.5665636689
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas",0.1539910813,0.1339498788,0.1764199766
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas",0.5806295453,0.5488322776,0.6117710357
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas",0.6387522177,0.6025816125,0.6734149961
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas",0.5696374351,0.5343647631,0.6042171607
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas Kansas City Metro",0.6024123815,0.5653102147,0.6383735404
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas Kansas City Metro",0.1647118071,0.1342927981,0.2004258858
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas Kansas City Metro",0.6507055039,0.6098790925,0.6894350685
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas Kansas City Metro",0.6960541016,0.6424653518,0.7448012455
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas Kansas City Metro",0.642148707,0.5964703586,0.6853837327
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas Northeast",0.5311067987,0.4783626277,0.5831650184
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas Northeast",0.1549392631,0.120157362,0.1975290823
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas Northeast",0.5698468728,0.5124810363,0.6253966446
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas Northeast",0.6159412728,0.5497478075,0.6781014568
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas Northeast",0.5600435892,0.4952491817,0.6228544721
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas South Central",0.4946412022,0.4319217704,0.5575297485
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas South Central",0.1418677761,0.1064619616,0.1865895894
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas South Central",0.5328416595,0.4643648775,0.6001030891
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas South Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas South Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas Southeast",0.4521123224,0.3846934835,0.5213356307
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas Southeast",0.1482482154,0.1105815817,0.195918786
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas West",0.456473486,0.3986595653,0.515484458
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas West",0.1515845545,0.1137460591,0.1991813862
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas West",0.4932023417,0.4300436476,0.5565787519
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Kansas Wichita (Sedgwick)",0.5377914295,0.4864728547,0.5883215145
Alcohol Use in the Past Month,12 to 17,2008-10,"Kansas Wichita (Sedgwick)",0.1451231426,0.1120969788,0.185842933
Alcohol Use in the Past Month,18 or Older,2008-10,"Kansas Wichita (Sedgwick)",0.5853469209,0.5287328249,0.639793249
Alcohol Use in the Past Month,18 to 25,2008-10,"Kansas Wichita (Sedgwick)",0.6568453804,0.5932798314,0.7152446494
Alcohol Use in the Past Month,26 or Older,2008-10,"Kansas Wichita (Sedgwick)",0.5730932088,0.5110093746,0.6329563589
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky",0.3903294828,0.3639437316,0.4173729293
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky",0.126594436,0.1087058843,0.1469414018
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky",0.4176363144,0.3887745374,0.4470735219
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky",0.5013517277,0.466435165,0.5362551114
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky",0.4043463923,0.3728050595,0.436698244
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Adanta, Cumberland River, and Lifeskills",0.279784793,0.2377131727,0.3261169323
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1015373892,0.076076226,0.13428141
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Adanta, Cumberland River, and Lifeskills",0.2979453572,0.2524026977,0.3478816741
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Adanta, Cumberland River, and Lifeskills",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Adanta, Cumberland River, and Lifeskills",0.2820167764,0.2336472775,0.3360092862
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Bluegrass, Comprehend, and North Key",0.4646917461,0.423482027,0.5063892713
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Bluegrass, Comprehend, and North Key",0.1461833501,0.1158388949,0.1828329371
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Bluegrass, Comprehend, and North Key",0.4976211579,0.4528556092,0.5424248767
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Bluegrass, Comprehend, and North Key",0.5688000336,0.5147781996,0.6212327644
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Bluegrass, Comprehend, and North Key",0.4856131308,0.4359179786,0.5355943958
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Communicare and River Valley",0.3686643427,0.3111074352,0.4302196296
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Communicare and River Valley",0.1219806677,0.0900639244,0.163179684
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Communicare and River Valley",0.3960421612,0.3334167617,0.4622729277
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Four Rivers and Pennyroyal",0.3563382532,0.3022930652,0.4143081802
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Four Rivers and Pennyroyal",0.1292519498,0.0978332478,0.168871935
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Four Rivers and Pennyroyal",0.3786228238,0.3203328722,0.4406429693
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Four Rivers and Pennyroyal",0.3583076645,0.2970466807,0.4245719524
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Kentucky River, Mountain, and Pathways",0.2664624698,0.2217514136,0.3165220015
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Kentucky River, Mountain, and Pathways",0.1025057268,0.0747274066,0.1390581628
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Kentucky River, Mountain, and Pathways",0.2825406042,0.234472118,0.3361365042
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Kentucky River, Mountain, and Pathways",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Kentucky River, Mountain, and Pathways",0.2689577763,0.2177549976,0.3271648437
Alcohol Use in the Past Month,12 or Older,2008-10,"Kentucky Centerstone",0.4702433908,0.4207597619,0.520318993
Alcohol Use in the Past Month,12 to 17,2008-10,"Kentucky Centerstone",0.1333583498,0.1034653939,0.1702478515
Alcohol Use in the Past Month,18 or Older,2008-10,"Kentucky Centerstone",0.5061880303,0.4522951703,0.5599374689
Alcohol Use in the Past Month,18 to 25,2008-10,"Kentucky Centerstone",0.5677310695,0.5013585527,0.6317578916
Alcohol Use in the Past Month,26 or Older,2008-10,"Kentucky Centerstone",0.4971103276,0.4382728445,0.5560279512
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana",0.469686726,0.4431847629,0.4963607525
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana",0.1475497112,0.1280162469,0.1694843903
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana",0.5061118555,0.4768847799,0.5352972175
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana",0.5960680856,0.5628497089,0.628428636
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana",0.4889138051,0.4562757713,0.5216466356
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana Region 10 (Jefferson)",0.5336789078,0.4722639098,0.5940897247
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana Region 10 (Jefferson)",0.1739327642,0.1299881016,0.2288262457
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana Region 10 (Jefferson)",0.5717394217,0.5053543706,0.6356387747
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana Regions 2 and 9",0.5029994434,0.4618855525,0.5440728118
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana Regions 2 and 9",0.1468811579,0.117470631,0.1821354068
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana Regions 2 and 9",0.543518394,0.4985318968,0.587805968
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana Regions 2 and 9",0.636496658,0.5829766249,0.6868377225
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana Regions 2 and 9",0.5241121156,0.4726177983,0.5750987967
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana Regions 7 and 8",0.4588679682,0.4140569563,0.5043542609
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana Regions 7 and 8",0.1407774422,0.1098455265,0.1786713018
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana Regions 7 and 8",0.4951637989,0.4460650289,0.5443560238
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana Regions 7 and 8",0.5974317251,0.5396291332,0.6526483683
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana Regions 7 and 8",0.4741810684,0.4189764916,0.5300241026
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana Regions 4, 5, and 6",0.4179394842,0.3744224052,0.4627728288
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana Regions 4, 5, and 6",0.1452990276,0.1141068187,0.1832541153
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana Regions 4, 5, and 6",0.4498387392,0.4022679062,0.4983449558
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana Regions 4, 5, and 6",0.5650490156,0.5046105329,0.6236138221
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana Regions 4, 5, and 6",0.4281274481,0.3757312253,0.482186664
Alcohol Use in the Past Month,12 or Older,2008-10,"Louisiana Regions 1 and 3",0.4702434036,0.4185838795,0.5225484453
Alcohol Use in the Past Month,12 to 17,2008-10,"Louisiana Regions 1 and 3",0.1448410862,0.1125300763,0.1845008721
Alcohol Use in the Past Month,18 or Older,2008-10,"Louisiana Regions 1 and 3",0.5058321943,0.449237515,0.5622778048
Alcohol Use in the Past Month,18 to 25,2008-10,"Louisiana Regions 1 and 3",0.5658944765,0.5035020413,0.6262661576
Alcohol Use in the Past Month,26 or Older,2008-10,"Louisiana Regions 1 and 3",0.4950808073,0.4324769896,0.5578392568
Alcohol Use in the Past Month,12 or Older,2008-10,"Maine",0.5533929974,0.524856765,0.5815816725
Alcohol Use in the Past Month,12 to 17,2008-10,"Maine",0.140218895,0.1207269356,0.1622771091
Alcohol Use in the Past Month,18 or Older,2008-10,"Maine",0.5926006035,0.5615552883,0.6229237613
Alcohol Use in the Past Month,18 to 25,2008-10,"Maine",0.6445432063,0.6119129648,0.6758831005
Alcohol Use in the Past Month,26 or Older,2008-10,"Maine",0.5852460872,0.5511070996,0.6185856349
